Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Grill,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Grill,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-10-11T06:00:00,2007-10-11T07:00:00,2007-10-11T11:00:00Z,6.05,1.681,0.315,0.0,0.0,0.599,0.158,0.402,0.066,0.003,0.02,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.314,0.315,2.20915,2.20915,2.1627,2.1627,0.04645,0.0,0.0,0.77048,0.20275,0.51746,0.08458,0.00359,0.02552,0.0,0.11388,0.03984,0.0,0.0,0.0,0.0,0.4046,0.04645,0.0,0.0,0.904,0.269,0.0,6.766,0.439,0.089,0.0,0.0,75.193,77.062,84.323,73.5,73.5,73.5,162.897,0.0,0.0,77.0,68.427,65.0,18.343,0.0,0.0
2007-10-11T07:00:00,2007-10-11T08:00:00,2007-10-11T12:00:00Z,6.695,1.815,0.5,0.0,0.0,0.542,0.145,0.447,0.188,0.008,0.019,0.0,0.093,0.033,0.0,0.0,0.0,0.0,0.341,0.5,2.01439,2.01439,1.9407,1.9407,0.07369,0.0,0.0,0.57902,0.15492,0.4779,0.20056,0.0085,0.0206,0.0,0.09958,0.03484,0.0,0.0,0.0,0.0,0.36478,0.07369,0.0,0.0,4.676,1.389,0.0,6.267,2.281,0.09,0.0,0.0,74.357,76.664,84.265,73.5,73.5,73.5,111.731,0.0,0.0,75.2,67.865,69.0,13.869,0.634,38.674
2007-10-11T08:00:00,2007-10-11T09:00:00,2007-10-11T13:00:00Z,8.021,2.21,0.479,0.0,0.0,0.591,0.158,0.61,0.317,0.013,0.019,0.0,0.095,0.033,0.0,0.0,0.0,0.0,0.373,0.479,2.07823,2.07823,2.00774,2.00774,0.07048,0.0,0.0,0.53716,0.14389,0.55425,0.28764,0.0122,0.01699,0.0,0.08673,0.03034,0.0,0.0,0.0,0.0,0.33856,0.07048,0.0,0.0,3.637,1.081,0.0,6.833,1.763,0.089,0.0,0.0,75.588,76.906,84.195,73.5,73.5,73.5,144.424,0.0,0.0,75.2,67.865,69.0,17.224,24.092,151.525
2007-10-11T09:00:00,2007-10-11T10:00:00,2007-10-11T14:00:00Z,8.2,2.273,0.446,0.0,0.0,0.714,0.185,0.688,0.19,0.008,0.016,0.0,0.095,0.033,0.0,0.0,0.0,0.0,0.343,0.446,2.00915,2.00915,1.94348,1.94348,0.06568,0.0,0.0,0.61018,0.158,0.58836,0.16271,0.0069,0.01357,0.0,0.08165,0.02857,0.0,0.0,0.0,0.0,0.29353,0.06568,0.0,0.0,3.475,1.033,0.0,7.88,1.7,0.09,0.0,0.0,80.671,77.411,84.223,73.5,73.5,73.5,131.593,0.0,0.0,78.8,68.912,61.0,13.869,39.942,174.032
2007-10-11T10:00:00,2007-10-11T11:00:00,2007-10-11T15:00:00Z,9.021,2.504,0.479,0.0,0.0,0.994,0.249,0.43,0.306,0.013,0.012,0.0,0.093,0.033,0.0,0.0,0.0,0.0,0.373,0.479,2.22092,2.22092,2.15043,2.15043,0.07048,0.0,0.0,0.85408,0.21395,0.36954,0.26285,0.01114,0.01071,0.0,0.08001,0.02799,0.0,0.0,0.0,0.0,0.32015,0.07048,0.0,0.0,3.361,0.999,0.0,10.497,1.643,0.09,0.0,0.0,87.749,77.795,84.269,73.5,73.5,73.5,152.781,0.0,0.0,82.4,70.237,55.0,13.869,39.942,220.631
2007-10-11T11:00:00,2007-10-11T12:00:00,2007-10-11T16:00:00Z,9.608,2.669,0.5,0.0,0.0,1.141,0.287,0.423,0.294,0.012,0.009,0.0,0.093,0.033,0.0,0.0,0.0,0.0,0.378,0.5,2.39935,2.39935,2.32566,2.32566,0.07369,0.0,0.0,0.9938,0.24976,0.36865,0.2562,0.01086,0.00741,0.0,0.08116,0.02839,0.0,0.0,0.0,0.0,0.32943,0.07369,0.0,0.0,2.769,0.823,0.0,12.124,1.35,0.09,0.0,0.0,91.513,77.014,84.244,73.5,73.5,73.5,169.122,0.0,0.0,82.4,68.988,51.0,16.106,46.916,228.239
2007-10-11T12:00:00,2007-10-11T13:00:00,2007-10-11T17:00:00Z,7.706,2.124,0.457,0.0,0.0,1.162,0.292,0.0,0.176,0.007,0.007,0.0,0.098,0.034,0.0,0.0,0.0,0.0,0.349,0.457,1.92011,1.92011,1.85283,1.85283,0.06728,0.0,0.0,1.01326,0.25479,0.0,0.15318,0.00649,0.00593,0.0,0.0853,0.02984,0.0,0.0,0.0,0.0,0.30403,0.06728,0.0,0.0,0.502,0.149,0.0,12.366,0.245,0.09,0.0,0.0,92.88,76.766,84.226,73.5,73.5,73.5,169.122,0.0,0.0,82.4,71.15,58.0,16.106,119.508,70.691
2007-10-11T13:00:00,2007-10-11T14:00:00,2007-10-11T18:00:00Z,8.743,2.441,0.413,0.0,0.0,1.069,0.274,0.429,0.174,0.007,0.006,0.0,0.098,0.034,0.0,0.0,0.0,0.0,0.349,0.413,2.21573,2.21573,2.15486,2.15486,0.06087,0.0,0.0,0.94394,0.24173,0.37903,0.15386,0.00652,0.0055,0.0,0.08634,0.03021,0.0,0.0,0.0,0.0,0.30772,0.06087,0.0,0.0,3.281,0.975,0.0,11.718,1.596,0.09,0.0,0.0,92.746,76.687,84.219,73.5,73.5,73.5,142.175,0.0,0.0,80.6,69.602,58.0,13.869,116.972,70.374
2007-10-11T14:00:00,2007-10-11T15:00:00,2007-10-11T19:00:00Z,9.576,2.65,0.533,0.0,0.0,1.145,0.293,0.4,0.283,0.012,0.006,0.0,0.098,0.034,0.0,0.0,0.0,0.0,0.378,0.533,2.46067,2.46067,2.38218,2.38218,0.07849,0.0,0.0,1.02948,0.26361,0.35943,0.25474,0.0108,0.0056,0.0,0.08791,0.03076,0.0,0.0,0.0,0.0,0.33985,0.07849,0.0,0.0,0.694,0.206,0.0,12.577,0.335,0.089,0.0,0.0,94.668,77.14,84.271,73.5,73.5,73.5,143.237,0.0,0.0,80.78,69.757,58.0,13.869,38.991,249.795
2007-10-11T15:00:00,2007-10-11T16:00:00,2007-10-11T20:00:00Z,10.949,3.021,0.642,0.0,0.0,1.248,0.321,0.45,0.395,0.017,0.007,0.03,0.095,0.033,0.0,0.0,0.0,0.0,0.425,0.642,2.91219,2.91219,2.81768,2.81768,0.09451,0.0,0.0,1.16373,0.29933,0.41938,0.36861,0.01563,0.00634,0.02798,0.08906,0.03116,0.0,0.0,0.0,0.0,0.39646,0.09451,0.0,0.0,4.867,1.446,0.0,13.85,2.375,0.09,0.0,0.0,94.707,76.994,84.349,73.5,73.5,73.5,83.471,99.99,0.0,80.6,69.602,58.0,13.869,40.893,233.311
2007-10-11T16:00:00,2007-10-11T17:00:00,2007-10-11T21:00:00Z,12.716,3.376,1.196,0.0,0.0,1.318,0.34,0.0,0.41,0.017,0.011,0.0,0.102,0.036,0.0,0.0,0.0,0.702,0.44,1.196,3.36322,3.36322,3.18701,3.18701,0.17621,0.0,0.0,1.24464,0.32072,0.0,0.38687,0.0164,0.01016,0.0,0.09673,0.03384,0.0,0.0,0.0,0.66248,0.41516,0.17621,0.0,0.0,0.0,0.0,0.0,14.731,0.0,0.087,0.0,0.0,90.99,76.629,84.453,73.5,73.5,73.5,169.08,0.0,0.0,80.6,69.602,58.0,17.224,70.374,77.982
2007-10-11T17:00:00,2007-10-11T18:00:00,2007-10-11T22:00:00Z,13.194,3.354,1.751,0.0,0.0,1.145,0.3,0.414,0.197,0.008,0.021,0.0,0.112,0.039,0.0,0.0,0.0,0.751,0.366,1.751,3.74113,3.74113,3.48323,3.48323,0.25791,0.0,0.0,1.18953,0.31144,0.43025,0.20452,0.00867,0.02178,0.0,0.1161,0.04062,0.0,0.0,0.0,0.78016,0.38016,0.25791,0.0,0.0,1.997,0.594,0.0,13.133,0.978,0.09,0.0,0.0,87.125,76.186,84.553,73.5,73.5,73.5,131.593,0.0,0.0,78.8,68.909,61.0,13.869,25.677,161.035
2007-10-11T18:00:00,2007-10-11T19:00:00,2007-10-11T23:00:00Z,8.872,2.233,1.251,0.0,0.0,0.951,0.253,0.0,0.404,0.017,0.028,0.0,0.116,0.041,0.0,0.0,0.0,0.0,0.423,1.251,2.91554,2.91554,2.73132,2.73132,0.18422,0.0,0.0,1.16271,0.30951,0.0,0.49465,0.02097,0.03396,0.0,0.1424,0.04982,0.0,0.0,0.0,0.0,0.51731,0.18422,0.0,0.0,0.505,0.15,0.0,11.178,0.245,0.088,0.0,0.0,82.476,76.402,84.681,73.5,73.5,73.5,114.562,0.0,0.0,76.82,68.534,66.0,13.198,7.608,68.789
2007-10-11T19:00:00,2007-10-11T20:00:00,2007-10-12T00:00:00Z,8.539,2.279,0.761,0.0,0.0,0.788,0.211,0.426,0.293,0.012,0.037,0.0,0.112,0.039,0.0,0.0,0.0,0.0,0.361,0.761,2.94726,2.94726,2.83513,2.83513,0.11213,0.0,0.0,0.97998,0.26237,0.53029,0.3641,0.01544,0.04582,0.0,0.13904,0.04864,0.0,0.0,0.0,0.0,0.44945,0.11213,0.0,0.0,3.026,0.899,0.0,9.39,1.47,0.089,0.0,0.0,78.645,76.714,84.791,73.5,73.5,73.5,103.64,0.0,0.0,75.92,68.512,69.0,12.527,0.0,0.0
2007-10-11T20:00:00,2007-10-11T21:00:00,2007-10-12T01:00:00Z,10.652,2.982,0.479,0.0,0.0,0.716,0.193,0.888,0.342,0.014,0.052,0.03,0.109,0.038,0.0,0.127,0.119,0.0,0.353,0.479,3.7403,3.7403,3.66982,3.66982,0.07048,0.0,0.0,0.88166,0.23741,1.09252,0.42089,0.01784,0.06347,0.03693,0.13472,0.04713,0.0,0.15618,0.14622,0.0,0.43485,0.07048,2.046,0.0,2.836,0.843,0.0,8.639,2.158,0.089,0.0,0.0,76.102,76.997,84.869,73.5,73.5,73.5,44.512,103.495,0.0,75.2,68.624,72.0,11.856,0.0,0.0
2007-10-11T21:00:00,2007-10-11T22:00:00,2007-10-12T02:00:00Z,23.122,6.716,0.207,0.0,0.0,0.868,0.236,0.426,0.899,0.038,0.06,0.0,0.107,0.037,0.0,0.063,3.201,0.363,0.417,0.207,8.18112,8.18112,8.15068,8.15068,0.03044,0.0,0.0,1.0532,0.28618,0.51702,1.09162,0.04628,0.07222,0.0,0.13001,0.04549,0.0,0.07683,3.88492,0.44084,0.50607,0.03044,1.572,0.0,1.802,0.535,0.0,10.583,1.47,0.089,0.0,0.0,74.588,77.015,84.959,73.5,73.5,73.5,40.086,94.453,0.0,74.66,68.628,74.0,11.185,0.0,0.0
2007-10-11T22:00:00,2007-10-11T23:00:00,2007-10-12T03:00:00Z,8.134,2.342,0.141,0.0,0.0,0.747,0.204,0.42,0.406,0.017,0.052,0.0,0.102,0.036,0.0,0.0,0.0,0.0,0.358,0.141,2.90605,2.90605,2.88523,2.88523,0.02082,0.0,0.0,0.92045,0.25116,0.51773,0.49986,0.02119,0.06352,0.0,0.12621,0.04416,0.0,0.0,0.0,0.0,0.44094,0.02082,0.0,0.0,2.536,0.754,0.0,9.208,1.235,0.088,0.0,0.0,73.47,76.094,84.931,73.5,73.5,73.5,74.992,0.0,0.0,73.94,68.452,76.0,10.514,0.0,0.0
2007-10-11T23:00:00,2007-10-12T00:00:00,2007-10-12T04:00:00Z,5.952,1.722,0.076,0.0,0.0,0.641,0.176,0.278,0.132,0.006,0.036,0.0,0.095,0.033,0.0,0.0,0.0,0.0,0.326,0.076,2.15444,2.15444,2.14323,2.14323,0.01121,0.0,0.0,0.79729,0.21846,0.34594,0.16426,0.00696,0.04443,0.0,0.11883,0.04157,0.0,0.0,0.0,0.0,0.40547,0.01121,0.0,0.0,1.78,0.529,0.0,7.913,0.858,0.087,0.0,0.0,72.336,76.405,84.832,73.5,73.5,73.5,68.439,0.0,0.0,73.22,68.262,78.0,9.843,0.0,0.0
2007-10-12T00:00:00,2007-10-12T01:00:00,2007-10-12T05:00:00Z,4.797,1.393,0.044,0.0,0.0,0.573,0.158,0.127,0.066,0.003,0.026,0.0,0.093,0.033,0.0,0.0,0.0,0.0,0.314,0.044,1.8991,1.8991,1.89269,1.89269,0.00641,0.0,0.0,0.77902,0.21421,0.17291,0.08931,0.00379,0.03542,0.0,0.12657,0.04428,0.0,0.0,0.0,0.0,0.4272,0.00641,0.0,0.0,0.0,0.0,0.0,7.126,0.0,0.092,0.0,0.0,71.045,76.631,84.759,73.5,73.5,73.5,65.902,0.0,0.0,72.68,68.46,81.0,9.171,0.0,0.0
2007-10-12T01:00:00,2007-10-12T02:00:00,2007-10-12T06:00:00Z,4.126,1.206,0.011,0.0,0.0,0.529,0.146,0.0,0.066,0.003,0.026,0.0,0.091,0.032,0.0,0.0,0.0,0.0,0.314,0.011,1.48563,1.48563,1.48403,1.48403,0.0016,0.0,0.0,0.65041,0.17955,0.0,0.08087,0.00343,0.03207,0.0,0.11175,0.0391,0.0,0.0,0.0,0.0,0.38685,0.0016,0.0,0.0,0.0,0.0,0.0,6.614,0.0,0.092,0.0,0.0,70.288,76.616,84.68,73.5,73.5,73.5,66.332,0.0,0.0,72.14,68.409,83.0,8.724,0.0,0.0
2007-10-12T02:00:00,2007-10-12T03:00:00,2007-10-12T07:00:00Z,3.963,1.158,0.011,0.0,0.0,0.493,0.137,0.0,0.066,0.003,0.026,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.314,0.011,1.4045,1.4045,1.4029,1.4029,0.0016,0.0,0.0,0.59728,0.16555,0.0,0.07961,0.00338,0.03157,0.0,0.10719,0.0375,0.0,0.0,0.0,0.0,0.38082,0.0016,0.0,0.0,0.0,0.0,0.0,6.208,0.0,0.092,0.0,0.0,69.723,76.572,84.564,73.5,73.5,73.5,66.036,0.0,0.0,71.6,68.347,85.0,8.053,0.0,0.0
2007-10-12T03:00:00,2007-10-12T04:00:00,2007-10-12T08:00:00Z,5.111,1.492,0.022,0.0,0.0,0.454,0.126,0.387,0.066,0.003,0.026,0.0,0.086,0.03,0.0,0.0,0.0,0.0,0.314,0.022,1.81313,1.81313,1.80993,1.80993,0.0032,0.0,0.0,0.55032,0.15311,0.46907,0.07976,0.00338,0.03163,0.0,0.10456,0.03658,0.0,0.0,0.0,0.0,0.38152,0.0032,0.0,0.0,2.169,0.645,0.0,5.741,1.051,0.088,0.0,0.0,69.029,76.509,84.436,73.5,73.5,73.5,66.719,0.0,0.0,71.06,68.274,87.0,7.382,0.0,0.0
2007-10-12T04:00:00,2007-10-12T05:00:00,2007-10-12T09:00:00Z,3.832,1.101,0.076,0.0,0.0,0.428,0.12,0.028,0.067,0.003,0.026,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.316,0.076,1.35113,1.35113,1.33992,1.33992,0.01121,0.0,0.0,0.52142,0.14566,0.03429,0.0813,0.00345,0.03173,0.0,0.10204,0.0357,0.0,0.0,0.0,0.0,0.38433,0.01121,0.0,0.0,0.532,0.158,0.0,5.449,0.263,0.092,0.0,0.0,68.3,76.463,84.301,73.5,73.5,73.5,68.262,0.0,0.0,70.52,68.19,89.0,6.711,0.0,0.0
2007-10-12T05:00:00,2007-10-12T06:00:00,2007-10-12T10:00:00Z,3.748,1.06,0.131,0.0,0.0,0.397,0.111,0.0,0.096,0.004,0.021,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.318,0.131,1.30636,1.30636,1.28714,1.28714,0.01922,0.0,0.0,0.48148,0.13479,0.0,0.11647,0.00494,0.02546,0.0,0.10179,0.03561,0.0,0.0,0.0,0.0,0.38661,0.01922,0.0,0.0,0.0,0.0,0.0,5.055,0.0,0.091,0.0,0.0,67.481,76.383,84.188,73.5,73.5,73.5,68.793,0.0,0.0,70.16,68.485,92.0,6.04,0.0,0.0
2007-10-12T06:00:00,2007-10-12T07:00:00,2007-10-12T11:00:00Z,5.597,1.548,0.315,0.0,0.0,0.37,0.104,0.441,0.158,0.007,0.02,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.328,0.315,2.03831,2.03831,1.99185,1.99185,0.04645,0.0,0.0,0.47644,0.13349,0.56757,0.20375,0.00864,0.02552,0.0,0.11388,0.03984,0.0,0.0,0.0,0.0,0.42272,0.04645,0.0,0.0,4.205,1.25,0.0,4.717,2.054,0.09,0.0,0.0,67.065,76.375,84.091,73.5,73.5,73.5,68.113,0.0,0.0,69.98,68.521,93.0,5.369,0.0,0.0
2007-10-12T07:00:00,2007-10-12T08:00:00,2007-10-12T12:00:00Z,6.428,1.737,0.5,0.0,0.0,0.383,0.107,0.411,0.31,0.013,0.019,0.0,0.093,0.033,0.0,0.0,0.0,0.0,0.368,0.5,1.93081,1.93081,1.85712,1.85712,0.07369,0.0,0.0,0.40894,0.11477,0.43947,0.33142,0.01405,0.0206,0.0,0.09958,0.03484,0.0,0.0,0.0,0.0,0.39345,0.07369,0.0,0.0,1.714,0.509,0.0,4.873,0.84,0.091,0.0,0.0,66.83,76.36,83.999,73.5,73.5,73.5,67.904,0.0,0.0,69.8,68.555,94.0,4.698,0.951,10.778
2007-10-12T08:00:00,2007-10-12T09:00:00,2007-10-12T13:00:00Z,9.06,2.515,0.479,0.0,0.0,0.464,0.126,0.915,0.442,0.019,0.019,0.0,0.095,0.033,0.0,0.0,0.0,0.0,0.402,0.479,2.35483,2.35483,2.28435,2.28435,0.07048,0.0,0.0,0.42139,0.11457,0.83073,0.40124,0.01701,0.01699,0.0,0.08673,0.03034,0.0,0.0,0.0,0.0,0.36535,0.07048,0.0,0.0,5.408,1.607,0.0,5.648,2.637,0.09,0.0,0.0,71.373,76.861,83.979,73.5,73.5,73.5,35.998,0.0,0.0,73.58,69.776,83.0,6.04,34.236,43.429
2007-10-12T09:00:00,2007-10-12T10:00:00,2007-10-12T14:00:00Z,8.025,2.221,0.446,0.0,0.0,0.594,0.156,0.421,0.19,0.008,0.016,0.0,0.095,0.033,0.0,0.0,0.0,0.363,0.343,0.446,1.96509,1.96509,1.89941,1.89941,0.06568,0.0,0.0,0.50818,0.13324,0.36043,0.16271,0.0069,0.01357,0.0,0.08165,0.02857,0.0,0.0,0.0,0.31063,0.29353,0.06568,0.0,0.0,2.628,0.781,0.0,6.885,1.282,0.09,0.0,0.0,79.038,77.352,83.935,73.5,73.5,73.5,81.894,0.0,0.0,77.54,70.235,70.0,7.606,38.674,187.98
2007-10-12T10:00:00,2007-10-12T11:00:00,2007-10-12T15:00:00Z,6.119,1.653,0.479,0.0,0.0,0.779,0.199,0.0,0.186,0.008,0.012,0.0,0.093,0.033,0.0,0.0,0.0,0.0,0.343,0.479,1.49036,1.49036,1.41987,1.41987,0.07048,0.0,0.0,0.66881,0.17075,0.0,0.16,0.00678,0.01071,0.0,0.08001,0.02799,0.0,0.0,0.0,0.0,0.29482,0.07048,0.0,0.0,0.998,0.296,0.0,8.711,0.492,0.092,0.0,0.0,88.429,77.611,83.864,73.5,73.5,73.5,111.291,0.0,0.0,80.42,70.315,61.0,8.948,49.452,203.196
2007-10-12T11:00:00,2007-10-12T12:00:00,2007-10-12T16:00:00Z,6.846,1.86,0.5,0.0,0.0,0.953,0.239,0.0,0.18,0.008,0.009,0.0,0.093,0.033,0.0,0.0,0.0,0.0,0.346,0.5,1.69406,1.69406,1.62037,1.62037,0.07369,0.0,0.0,0.83064,0.20824,0.0,0.1565,0.00664,0.00741,0.0,0.08116,0.02839,0.0,0.0,0.0,0.0,0.30139,0.07369,0.0,0.0,0.504,0.15,0.0,10.426,0.246,0.089,0.0,0.0,94.055,77.51,83.81,73.5,73.5,73.5,131.784,0.0,0.0,82.4,70.226,55.0,10.29,36.455,237.749
2007-10-12T12:00:00,2007-10-12T13:00:00,2007-10-12T17:00:00Z,8.511,2.361,0.457,0.0,0.0,1.024,0.257,0.409,0.176,0.007,0.007,0.0,0.098,0.034,0.0,0.0,0.0,0.0,0.349,0.457,2.12604,2.12604,2.05877,2.05877,0.06728,0.0,0.0,0.8932,0.22429,0.35649,0.15318,0.00649,0.00593,0.0,0.0853,0.02984,0.0,0.0,0.0,0.0,0.30403,0.06728,0.0,0.0,1.503,0.447,0.0,11.241,0.735,0.091,0.0,0.0,98.526,77.19,83.78,73.5,73.5,73.5,126.688,0.0,0.0,82.4,68.971,51.0,9.171,31.383,280.544
2007-10-12T13:00:00,2007-10-12T14:00:00,2007-10-12T18:00:00Z,7.346,2.032,0.413,0.0,0.0,1.089,0.274,0.0,0.174,0.007,0.006,0.0,0.098,0.034,0.0,0.0,0.0,0.0,0.349,0.413,1.85437,1.85437,1.7935,1.7935,0.06087,0.0,0.0,0.96153,0.24182,0.0,0.15386,0.00652,0.0055,0.0,0.08634,0.03021,0.0,0.0,0.0,0.0,0.30772,0.06087,0.0,0.0,0.0,0.0,0.0,11.991,0.0,0.092,0.0,0.0,99.856,77.221,83.783,73.5,73.5,73.5,137.603,0.0,0.0,82.4,70.222,55.0,11.408,28.53,283.08
2007-10-12T14:00:00,2007-10-12T15:00:00,2007-10-12T19:00:00Z,7.6,2.071,0.533,0.0,0.0,1.123,0.283,0.0,0.174,0.007,0.006,0.0,0.098,0.034,0.0,0.0,0.0,0.0,0.346,0.533,1.94022,1.94022,1.86173,1.86173,0.07849,0.0,0.0,1.00917,0.25405,0.0,0.15667,0.00664,0.0056,0.0,0.08791,0.03076,0.0,0.0,0.0,0.0,0.31092,0.07849,0.0,0.0,1.054,0.313,0.0,12.431,0.511,0.09,0.0,0.0,99.563,77.224,83.823,73.5,73.5,73.5,131.784,0.0,0.0,82.4,68.967,51.0,10.29,41.21,238.383
2007-10-12T15:00:00,2007-10-12T16:00:00,2007-10-12T20:00:00Z,14.337,4.014,0.642,0.0,0.0,1.335,0.338,0.414,0.176,0.007,0.007,0.03,0.095,0.033,0.525,0.0,0.0,0.702,0.351,0.642,3.83839,3.83839,3.74388,3.74388,0.09451,0.0,0.0,1.24569,0.31513,0.38603,0.16383,0.00695,0.00634,0.02798,0.08906,0.03116,0.48944,0.0,0.0,0.65459,0.32767,0.09451,0.0,2.534,0.0,0.0,0.0,14.891,0.958,0.091,0.0,0.0,96.743,77.295,83.875,73.5,73.5,73.5,99.038,99.99,0.0,82.4,68.967,51.0,14.987,42.161,221.899
2007-10-12T16:00:00,2007-10-12T17:00:00,2007-10-12T21:00:00Z,10.159,2.627,1.196,0.0,0.0,1.13,0.29,0.404,0.181,0.008,0.011,0.0,0.102,0.036,0.084,0.0,0.0,0.024,0.356,1.196,2.65597,2.65597,2.47976,2.47976,0.17621,0.0,0.0,1.06677,0.27424,0.38176,0.17083,0.00724,0.01016,0.0,0.09673,0.03384,0.07923,0.0,0.0,0.02291,0.33605,0.17621,0.0,0.785,0.508,0.151,0.0,12.997,0.539,0.089,0.0,0.0,93.682,76.325,83.967,73.5,73.5,73.5,119.325,0.0,0.0,80.6,69.589,58.0,10.29,39.308,193.052
2007-10-12T17:00:00,2007-10-12T18:00:00,2007-10-12T22:00:00Z,8.647,2.021,1.751,0.0,0.0,1.017,0.261,0.0,0.197,0.008,0.021,0.0,0.112,0.039,0.0,0.0,0.0,0.0,0.366,1.751,2.35697,2.35697,2.09907,2.09907,0.25791,0.0,0.0,1.05631,0.27091,0.0,0.20452,0.00867,0.02178,0.0,0.1161,0.04062,0.0,0.0,0.0,0.0,0.38016,0.25791,0.0,0.0,0.0,0.0,0.0,11.657,0.0,0.094,0.0,0.0,90.2,77.158,84.11,73.5,73.5,73.5,119.325,0.0,0.0,80.6,70.755,62.0,10.29,24.092,157.231
2007-10-12T18:00:00,2007-10-12T19:00:00,2007-10-12T23:00:00Z,10.136,2.604,1.251,0.0,0.0,0.915,0.239,0.42,0.404,0.017,0.028,0.0,0.116,0.041,0.0,0.0,0.0,0.0,0.423,1.251,3.36864,3.36864,3.18442,3.18442,0.18422,0.0,0.0,1.11922,0.29216,0.51393,0.49465,0.02097,0.03396,0.0,0.1424,0.04982,0.0,0.0,0.0,0.0,0.51731,0.18422,0.0,0.0,2.527,0.751,0.0,10.804,1.229,0.09,0.0,0.0,84.597,77.222,84.259,73.5,73.5,73.5,123.057,0.0,0.0,78.8,70.013,65.0,12.751,7.608,59.596
2007-10-12T19:00:00,2007-10-12T20:00:00,2007-10-13T00:00:00Z,11.224,3.066,0.761,0.0,0.0,0.903,0.236,0.426,0.52,0.022,0.037,0.0,0.112,0.039,0.0,0.0,0.0,0.363,0.408,0.761,3.92635,3.92635,3.81421,3.81421,0.11213,0.0,0.0,1.12337,0.2932,0.52996,0.64711,0.02744,0.04582,0.0,0.13904,0.04864,0.0,0.0,0.0,0.45181,0.50782,0.11213,0.0,0.0,3.017,0.896,0.0,10.675,1.476,0.09,0.0,0.0,80.949,77.31,84.419,73.5,73.5,73.5,106.497,0.0,0.0,78.8,71.373,70.0,10.29,0.0,0.0
