occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.5,0.188,0.188,0,0.45,0.25,0,0.271,0.504,0.504,0.268,0,0.184
1,0.327,0.327,0,0,0,0.3,0.294,0.567,0.567,0.23,0.261,0
1,0.329,0.329,0,0,0,0.367,0.359,0.592,0.592,0,0.691,0.241
1,0.341,0.341,0,0,0,0,0.488,0.641,0.641,0,0.855,0.12
1,0.378,0.378,0,0,0,0,0.58,0.653,0.653,0,0.455,0.103
1,0.464,0.464,0,0,0,0,0.616,0.616,0.616,0,0.197,0.316
1,0.326,0.326,0,0,0,0,0.455,0.522,0.522,0,0,0.0802
1,0.397,0.397,0,0,0,0,0.446,0.51,0.51,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0501,0.0501,0,0,0,0,0.281,0.43,0.43,0,0,0
1,0.0901,0.0901,0.233,0,0,0,0.294,0.436,0.436,0,0,0
1,0.178,0.178,0,0,0,0,0.327,0.461,0.461,0,0,0
1,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.261
0.5,0.203,0.203,0,0,0,0,0.239,0.498,0.498,0,0,0.196
0.5,0.195,0.195,0,0,0,0,0.244,0.504,0.504,0,0,0.147
0.5,0.19,0.19,0,0,0,0,0.239,0.51,0.51,0,0,0
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
1,0.188,0.188,0,0,0,0,0.271,0.504,0.504,0,0,0.12
1,0.188,0.188,0,0,0,0,0.276,0.516,0.516,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.201
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.257,0.257,0,0,0,0,0.437,0.541,0.541,0,0,0
1,0.602,0.602,0.717,0,0,0,0.653,0.579,0.579,0,0,0.191
1,0.745,0.745,0,0,0,0,0.635,0.555,0.555,0,0,0.0626
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.241
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.215
1,0.0901,0.0901,0,0,0,0,0.294,0.436,0.436,0,0,0.216
1,0.307,0.307,0.467,0,0,0,0.396,0.456,0.456,0,0,0.0334
0.5,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0.253
0.5,0.217,0.217,0,0,0,0,0.285,0.498,0.498,0,0,0.172
0.5,0.209,0.209,0.467,0,0,0,0.235,0.498,0.498,0,0,0.0674
0.5,0.203,0.203,0,0,0,0,0.239,0.498,0.498,0,0,0.34
0.5,0.195,0.195,0,0,0,0,0.244,0.504,0.504,0,0,0.0401
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.132
0.5,0.188,0.188,0,0,0,0,0.271,0.504,0.504,0,0,0
0.5,0.188,0.188,0,0,0,0,0.276,0.516,0.516,0,0,0
0.5,0.189,0.189,0,0,0,0,0.308,0.528,0.528,0,0,0
0.5,0.195,0.195,0,0,0,0,0.373,0.553,0.553,0,0,0
0.5,0.214,0.214,0.467,0,0,0,0.419,0.559,0.559,0,0,0.16
1,0.464,0.464,0,0.233,0,0,0.616,0.616,0.616,0.14,0,0
1,0.326,0.326,0,0.217,0,0,0.455,0.522,0.522,0.606,0,0.0401
1,0.397,0.397,0,0,0,0,0.446,0.51,0.51,0,0,0.16
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.16
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.369,0.369,0.717,0,0,0,0.212,0.53,0.53,0,0,0
1,0.357,0.357,0,0,0,0,0.221,0.53,0.53,0,0,0
1,0.341,0.341,0.233,0,0,0,0.23,0.542,0.542,0,0,0
1,0.33,0.33,0,0,0,0,0.221,0.555,0.555,0,0,0
1,0.327,0.327,0,0,0,0,0.258,0.555,0.555,0,0,0.12
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0
1,0.329,0.329,0,0,0,0,0.359,0.592,0.592,0,0,0.12
0.5,0.195,0.195,0.533,0,0,0,0.373,0.553,0.553,0,0,0.0401
1,0.378,0.378,0.183,0,0,0,0.58,0.653,0.653,0,0,0.12
1,0.464,0.464,0,0.483,0.25,0,0.616,0.616,0.616,0.317,0,0.0401
1,0.602,0.602,0,0.433,0,0.3,0.653,0.579,0.579,0.494,0.343,0.185
1,0.397,0.397,0,0,0,0.6,0.446,0.51,0.51,0,0.198,0.0802
1,0.309,0.309,0,0,0,0,0.4,0.479,0.479,0,0,0.103
1,0.149,0.149,0,0,0,0,0.359,0.454,0.454,0,0,0.173
1,0.0863,0.0863,0,0,0,0,0.313,0.448,0.448,0,0,0
1,0.0617,0.0617,0,0,0,0,0.299,0.436,0.436,0,0,0.201
1,0.0493,0.0493,0,0,0,0,0.299,0.43,0.43,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.294,0.424,0.424,0,0,0
1,0.0501,0.0501,0,0,0,0,0.281,0.43,0.43,0,0,0
1,0.0901,0.0901,0,0,0,0,0.294,0.436,0.436,0,0,0.0401
1,0.178,0.178,0,0,0,0,0.327,0.461,0.461,0,0,0.0401
1,0.389,0.389,0.467,0,0,0,0.432,0.518,0.518,0,0,0.0401
1,0.385,0.385,0,0,0,0,0.313,0.53,0.53,0,0,0.0401
1,0.369,0.369,0,0,0.233,0,0.212,0.53,0.53,0,0,0
0.5,0.203,0.203,0,0,0.0167,0.05,0.239,0.498,0.498,0,0.292,0
1,0.341,0.341,0,0,0,1,0.23,0.542,0.542,0,0.475,0.12
0.5,0.19,0.19,0,0,0,0.0667,0.239,0.51,0.51,0,0.297,0
0.5,0.188,0.188,0,0,0,0,0.258,0.51,0.51,0,0,0.286
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0.235
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0.351
1,0.329,0.329,0,0,0,0,0.359,0.592,0.592,0,0,0.0401
0.5,0.195,0.195,0,0,0,0,0.373,0.553,0.553,0,0,0.12
0.5,0.214,0.214,0,0,0,0,0.419,0.559,0.559,0,0,0.201
0.5,0.257,0.257,0,0,0,0,0.437,0.541,0.541,0,0,0.0802
0.5,0.326,0.326,0,0.45,0,0,0.455,0.522,0.522,0.623,0,0.241
1,0.745,0.745,0,0,0,0,0.635,0.555,0.555,0.151,0,0.226
1,0.309,0.309,0,0,0,0,0.4,0.479,0.479,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.219,0.219,0.467,0,0,0,0.345,0.491,0.491,0,0,0
1,0.217,0.217,0,0,0,0,0.285,0.498,0.498,0,0,0
1,0.369,0.369,0,0,0,0,0.212,0.53,0.53,0,0,0
1,0.357,0.357,0,0,0,0,0.221,0.53,0.53,0,0,0.0401
1,0.341,0.341,0,0,0,0,0.23,0.542,0.542,0,0,0.16
1,0.33,0.33,0,0,0,0,0.221,0.555,0.555,0,0,0.0401
1,0.327,0.327,0,0,0,0,0.258,0.555,0.555,0,0,0.481
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0.131
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0.266
1,0.329,0.329,0.283,0,0,0,0.359,0.592,0.592,0,0,0.16
1,0.341,0.341,1,0,0,0,0.488,0.641,0.641,0,0,0.0401
1,0.378,0.378,0.4,0,0,0,0.58,0.653,0.653,0,0,0
1,0.464,0.464,0,0,0,0,0.616,0.616,0.616,0,0,0.0401
1,0.602,0.602,0,0,0,0,0.653,0.579,0.579,0,0,0.241
1,0.745,0.745,0,0,0,0,0.635,0.555,0.555,0,0,0
1,0.309,0.309,0,0,0,0,0.4,0.479,0.479,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.155
1,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0
1,0.217,0.217,0,0,0,0,0.285,0.498,0.498,0,0,0
1,0.369,0.369,0,0,0,0,0.212,0.53,0.53,0,0,0
1,0.357,0.357,0,0,0,0,0.221,0.53,0.53,0,0,0.0401
1,0.341,0.341,0,0,0,0,0.23,0.542,0.542,0,0,0.0802
0.5,0.19,0.19,0,0,0,0,0.239,0.51,0.51,0,0,0.0401
1,0.327,0.327,0,0,0,0,0.258,0.555,0.555,0,0,0
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0
1,0.329,0.329,0,0,0,0,0.359,0.592,0.592,0,0,0.16
1,0.341,0.341,0,0,0,0,0.488,0.641,0.641,0,0,0.201
1,0.378,0.378,0,0,0,0,0.58,0.653,0.653,0,0,0.12
1,0.464,0.464,0,0.233,0,0,0.616,0.616,0.616,0.198,0,0.321
0.5,0.326,0.326,0,0.683,0,0,0.455,0.522,0.522,0.524,0,0
0.5,0.397,0.397,0,0,0,0,0.446,0.51,0.51,0.722,0,0.0401
1,0.568,0.568,0,0,0,0,0.543,0.493,0.493,0.0914,0,0.12
1,0.149,0.149,0,0,0,0,0.359,0.454,0.454,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.178,0.178,0.233,0,0,0,0.327,0.461,0.461,0,0,0
1,0.389,0.389,0.283,0,0,0,0.432,0.518,0.518,0,0,0
1,0.385,0.385,0.183,0,0.25,0,0.313,0.53,0.53,0,0,0
1,0.369,0.369,0,0,0,0.3,0.212,0.53,0.53,0,0.538,0
1,0.357,0.357,0,0,0,1,0.221,0.53,0.53,0,0.402,0.0401
0.5,0.195,0.195,0,0,0,0.05,0.244,0.504,0.504,0,0,0.0401
1,0.33,0.33,0,0,0,0,0.221,0.555,0.555,0,0,0.16
1,0.327,0.327,0,0,0,0,0.258,0.555,0.555,0,0,0.12
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0
1,0.329,0.329,0,0.217,0,0,0.359,0.592,0.592,0.121,0,0
0.5,0.195,0.195,0,0,0,0,0.373,0.553,0.553,0.325,0,0
0.5,0.214,0.214,0.533,0,0,0,0.419,0.559,0.559,0,0,0.0802
0.5,0.257,0.257,0.183,0,0,0,0.437,0.541,0.541,0,0,0.0948
1,0.602,0.602,0,0,0,0,0.653,0.579,0.579,0,0,0.406
1,0.745,0.745,0,0,0,0,0.635,0.555,0.555,0,0,0.568
1,0.568,0.568,0,0,0,0,0.543,0.493,0.493,0,0,0.135
1,0.149,0.149,0,0,0,0,0.359,0.454,0.454,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.331
0.5,0.178,0.178,0,0,0,0,0.327,0.461,0.461,0,0,0.0156
0.5,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0
1,0.385,0.385,0.717,0,0,0,0.313,0.53,0.53,0,0,0
0.5,0.209,0.209,0,0,0,0,0.235,0.498,0.498,0,0,0.12
0.5,0.203,0.203,0,0,0,0,0.239,0.498,0.498,0,0,0.0401
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.188,0.188,0,0,0,0,0.271,0.504,0.504,0,0,0
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0
1,0.189,0.189,0,0,0,0,0.308,0.528,0.528,0,0,0
0.5,0.195,0.195,0.233,0,0,0,0.373,0.553,0.553,0,0,0.0802
0.5,0.214,0.214,0,0,0,0,0.419,0.559,0.559,0,0,0.0401
1,0.464,0.464,0,0,0,0,0.616,0.616,0.616,0,0,0.16
1,0.602,0.602,0.283,0,0,0,0.653,0.579,0.579,0,0,0.302
1,0.745,0.745,0.433,0,0,0,0.635,0.555,0.555,0,0,0.177
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.211
1,0.178,0.178,0,0,0,0,0.327,0.461,0.461,0,0,0.0668
1,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0.286
1,0.217,0.217,0,0,0,0,0.285,0.498,0.498,0,0,0.101
1,0.369,0.369,0,0,0,0,0.212,0.53,0.53,0,0,0.172
0.5,0.203,0.203,0,0,0,0,0.239,0.498,0.498,0,0,0.0975
0.5,0.195,0.195,0,0,0,0,0.244,0.504,0.504,0,0,0.0401
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.188,0.188,0,0,0,0,0.271,0.504,0.504,0,0,0.0401
0.5,0.188,0.188,0,0,0,0,0.276,0.516,0.516,0,0,0
0.5,0.189,0.189,0.233,0,0,0,0.308,0.528,0.528,0,0,0
0.5,0.195,0.195,0,0,0.233,0,0.373,0.553,0.553,0,0,0.0401
0.5,0.214,0.214,0,0,0.0167,0.05,0.419,0.559,0.559,0,0.386,0.242
1,0.464,0.464,0,0,0,1,0.616,0.616,0.616,0,0.224,0.0401
1,0.602,0.602,0,0,0,0.75,0.653,0.579,0.579,0,0,0.154
1,0.745,0.745,0,0,0,0,0.635,0.555,0.555,0,0,0.0401
1,0.309,0.309,0,0,0,0,0.4,0.479,0.479,0,0,0.241
1,0.149,0.149,0,0,0,0,0.359,0.454,0.454,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.178,0.178,0,0,0,0,0.327,0.461,0.461,0,0,0
1,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0.152
1,0.385,0.385,0,0,0,0,0.313,0.53,0.53,0,0,0.14
1,0.369,0.369,0,0,0,0,0.212,0.53,0.53,0,0,0
1,0.357,0.357,0,0,0,0,0.221,0.53,0.53,0,0,0.153
1,0.341,0.341,0,0,0,0,0.23,0.542,0.542,0,0,0.241
1,0.33,0.33,0,0,0,0,0.221,0.555,0.555,0,0,0.241
1,0.327,0.327,0,0,0,0,0.258,0.555,0.555,0,0,0.0401
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0.0401
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0.0802
1,0.189,0.189,0,0,0,0,0.308,0.528,0.528,0,0,0.26
1,0.195,0.195,0,0,0,0,0.373,0.553,0.553,0,0,0.0617
1,0.378,0.378,0,0,0,0,0.58,0.653,0.653,0,0,0.261
1,0.464,0.464,0.467,0,0,0,0.616,0.616,0.616,0,0,0.0802
1,0.602,0.602,0,0,0,0,0.653,0.579,0.579,0,0,0
1,0.745,0.745,0,0,0,0,0.635,0.555,0.555,0,0,0.17
1,0.568,0.568,0,0,0,0,0.543,0.493,0.493,0,0,0.0401
1,0.248,0.248,0,0,0,0,0.46,0.444,0.444,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0617,0.0617,0,0,0,0,0.299,0.436,0.436,0,0,0
1,0.0493,0.0493,0,0,0,0,0.299,0.43,0.43,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
1,0.178,0.178,0,0,0,0,0.327,0.461,0.461,0,0,0.135
1,0.389,0.389,0,0,0,0,0.432,0.518,0.518,0,0,0.11
0.5,0.217,0.217,0,0,0,0,0.285,0.498,0.498,0,0,0
1,0.209,0.209,0,0,0,0,0.235,0.498,0.498,0,0,0.228
1,0.357,0.357,0,0,0,0,0.221,0.53,0.53,0,0,0.434
1,0.341,0.341,0,0,0,0,0.23,0.542,0.542,0,0,0.213
1,0.33,0.33,0,0,0,0,0.221,0.555,0.555,0,0,0.433
0.5,0.188,0.188,0.233,0,0,0,0.258,0.51,0.51,0,0,0
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0.0401
1,0.329,0.329,0,0,0,0,0.359,0.592,0.592,0,0,0
1,0.341,0.341,0,0,0,0,0.488,0.641,0.641,0,0,0
1,0.378,0.378,0,0.217,0,0,0.58,0.653,0.653,0.774,0,0.0401
1,0.464,0.464,0,0,0,0,0.616,0.616,0.616,0.479,0,0.241
1,0.602,0.602,0,0,0,0,0.653,0.579,0.579,0,0,0.0401
1,0.745,0.745,0,0,0,0,0.635,0.555,0.555,0,0,0.0401
1,0.568,0.568,0,0,0,0,0.543,0.493,0.493,0,0,0.0401
1,0.149,0.149,0,0,0,0,0.359,0.454,0.454,0,0,0.248
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.178,0.178,0,0,0,0,0.327,0.461,0.461,0,0,0
1,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0
1,0.385,0.385,0,0,0,0,0.313,0.53,0.53,0,0,0.103
1,0.369,0.369,0.233,0,0,0,0.212,0.53,0.53,0,0,0.345
1,0.357,0.357,0,0,0,0,0.221,0.53,0.53,0,0,0.0954
1,0.341,0.341,0,0,0,0,0.23,0.542,0.542,0,0,0.0401
1,0.33,0.33,0,0,0,0,0.221,0.555,0.555,0,0,0
1,0.327,0.327,0,0,0,0,0.258,0.555,0.555,0,0,0.12
1,0.326,0.326,0,0,0,0,0.285,0.542,0.542,0,0,0.0677
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0.381
1,0.329,0.329,0,0,0,0,0.359,0.592,0.592,0,0,0.356
1,0.341,0.341,0.533,0,0,0,0.488,0.641,0.641,0,0,0.16
1,0.378,0.378,0.9,0,0,0,0.58,0.653,0.653,0,0,0.12
1,0.464,0.464,0,0,0,0,0.616,0.616,0.616,0,0,0
1,0.602,0.602,0,0,0,0,0.653,0.579,0.579,0,0,0.201
1,0.397,0.397,0,0,0,0,0.446,0.51,0.51,0,0,0.0802
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0649
1,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0.0731
1,0.217,0.217,0,0,0,0,0.285,0.498,0.498,0,0,0
1,0.369,0.369,0,0,0,0,0.212,0.53,0.53,0,0,0
1,0.357,0.357,0,0.733,0,0,0.221,0.53,0.53,0.744,0,0
1,0.341,0.341,0,0.183,0,0,0.23,0.542,0.542,0,0,0.0401
1,0.33,0.33,0,0,0,0,0.221,0.555,0.555,0,0,0.0401
1,0.327,0.327,0,0,0,0,0.258,0.555,0.555,0,0,0
0.5,0.188,0.188,0,0,0,0,0.271,0.504,0.504,0,0,0.0401
1,0.327,0.327,0,0,0,0,0.294,0.567,0.567,0,0,0.201
1,0.329,0.329,0.467,0,0,0,0.359,0.592,0.592,0,0,0.0802
1,0.341,0.341,0,0,0,0,0.488,0.641,0.641,0,0,0.239
1,0.378,0.378,0,0,0,0,0.58,0.653,0.653,0,0,0.0802
1,0.464,0.464,0,0.233,0,0,0.616,0.616,0.616,0.104,0,0.0802
1,0.602,0.602,0,0.217,0,0,0.653,0.579,0.579,0.522,0,0.16
1,0.397,0.397,0,0,0,0,0.446,0.51,0.51,0,0,0
1,0.309,0.309,0,0.233,0,0,0.4,0.479,0.479,0.157,0,0.193
1,0.149,0.149,0,0.683,0,0,0.359,0.454,0.454,0.362,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0501,0.0501,0,0,0,0,0.281,0.43,0.43,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0.0333,0,0,0,0.258,0.465,0.465,0,0,0.234
1,0.389,0.389,0.467,0,0,0,0.432,0.518,0.518,0,0,0.147
1,0.385,0.385,0.433,0,0.5,0,0.313,0.53,0.53,0,0.0864,0.201
1,0.369,0.369,0,0,0,0.55,0.212,0.53,0.53,0,0.344,0
1,0.357,0.357,0,0,0,0.117,0.221,0.53,0.53,0,0.571,0.0401
1,0.341,0.341,0,0,0,0,0.23,0.542,0.542,0,0.399,0.12
0.5,0.19,0.19,0,0,0,0,0.239,0.51,0.51,0,0,0.0401
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.16
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.189,0.189,0.0333,0,0,0,0.308,0.528,0.528,0,0,0.0401
1,0.341,0.341,0.917,0,0,0,0.488,0.641,0.641,0,0,0.194
1,0.378,0.378,0,0,0,0,0.58,0.653,0.653,0,0,0.109
0.5,0.257,0.257,0,0,0,0,0.437,0.541,0.541,0,0,0
0.5,0.326,0.326,0,0,0,0,0.455,0.522,0.522,0,0,0
0.5,0.397,0.397,0,0,0,0,0.446,0.51,0.51,0,0,0.201
0.5,0.309,0.309,0,0,0,0,0.4,0.479,0.479,0,0,0.16
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0863,0.0863,0,0,0,0,0.313,0.448,0.448,0,0,0
1,0.074,0.074,0,0,0,0,0.34,0.407,0.407,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.219,0.219,0,0,0,0,0.345,0.491,0.491,0,0,0.175
1,0.217,0.217,0,0,0,0,0.285,0.498,0.498,0,0,0.156
1,0.369,0.369,0,0,0,0,0.212,0.53,0.53,0,0,0.204
