Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Basement - Unconditioned,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-08-01T19:00:00,2007-08-01T20:00:00,2007-08-02T00:00:00Z,19.26,5.644,0.0,0.0,0.0,0.0,0.0,2.303,0.715,0.474,0.024,0.027,0.0,0.062,0.046,0.0,0.0,0.0,1.376,0.616,0.0,6.78189,6.78189,6.78189,6.78189,0.0,0.0,0.0,0.0,0.0,2.76733,0.85932,0.56978,0.02928,0.03248,0.0,0.07508,0.05532,0.0,0.0,0.0,1.65283,0.74047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.003,0.0,0.233,0.0,0.0,91.099,72.917,91.518,72.0,67.0,72.0,51.636,0.0,0.0,81.86,74.647,72.0,5.592,17.752,106.194
2007-08-01T20:00:00,2007-08-01T21:00:00,2007-08-02T01:00:00Z,27.313,7.58,1.449,0.0,0.0,0.0,0.0,2.249,0.722,0.615,0.032,0.038,0.0,0.061,0.045,0.0,0.172,1.309,1.757,0.579,1.449,9.77537,9.77537,9.56194,9.56194,0.21342,0.0,0.0,0.0,0.0,2.8374,0.91077,0.77627,0.0399,0.04774,0.0,0.07718,0.05687,0.0,0.21759,1.65124,2.21625,0.73073,0.21342,0.724,0.0,0.0,0.0,0.0,0.0,27.444,0.285,0.23,0.0,0.0,85.498,72.559,90.209,72.0,67.0,72.0,11.792,119.403,0.0,78.98,73.075,76.0,5.592,0.0,0.0
2007-08-01T21:00:00,2007-08-01T22:00:00,2007-08-02T02:00:00Z,27.502,8.06,0.0,0.0,0.0,0.0,0.0,2.105,0.682,0.405,0.021,0.044,0.0,0.06,0.044,0.0,0.048,2.618,1.523,0.51,0.0,9.38751,9.38751,9.38751,9.38751,0.0,0.0,0.0,0.0,0.0,2.45171,0.79454,0.4719,0.02425,0.05086,0.0,0.06974,0.05139,0.0,0.05568,3.04912,1.77407,0.59427,0.0,0.703,0.0,0.778,0.299,0.0,0.0,26.027,0.707,0.236,0.0,0.0,81.48,72.327,88.3,72.0,67.0,72.0,5.968,238.806,0.0,77.9,71.027,72.0,5.592,0.0,0.0
2007-08-01T22:00:00,2007-08-01T23:00:00,2007-08-02T03:00:00Z,10.709,2.707,1.473,0.0,0.0,0.0,0.0,1.524,0.498,0.05,0.003,0.038,0.03,0.057,0.042,0.0,0.0,0.0,0.0,0.465,1.473,3.55712,3.55712,3.34016,3.34016,0.21696,0.0,0.0,0.0,0.0,1.88013,0.61458,0.06177,0.00317,0.0467,0.03702,0.07068,0.05207,0.0,0.0,0.0,0.0,0.57404,0.21696,0.0,0.0,1.555,0.597,0.0,0.0,19.042,0.857,0.236,0.0,0.0,77.976,72.403,85.99,72.0,67.0,72.0,4.944,99.99,0.0,75.92,70.984,79.0,0.0,0.0,0.0
2007-08-01T23:00:00,2007-08-02T00:00:00,2007-08-02T04:00:00Z,8.786,2.154,1.438,0.0,0.0,0.0,0.0,1.14,0.377,0.05,0.003,0.026,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.465,1.438,3.05015,3.05015,2.8384,2.8384,0.21175,0.0,0.0,0.0,0.0,1.50273,0.49649,0.06598,0.00339,0.03453,0.0,0.07034,0.05183,0.0,0.0,0.0,0.0,0.61311,0.21175,0.0,0.0,0.0,0.0,0.0,0.0,14.315,0.0,0.23,0.0,0.0,74.509,73.315,84.079,72.0,67.0,72.0,15.728,0.0,0.0,73.94,70.319,84.0,0.0,0.0,0.0
2007-08-02T00:00:00,2007-08-02T01:00:00,2007-08-02T05:00:00Z,6.25,1.832,0.0,0.0,0.0,0.0,0.0,0.904,0.3,0.05,0.003,0.019,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.465,0.0,2.43353,2.43353,2.43353,2.43353,0.0,0.0,0.0,0.0,0.0,1.20132,0.39869,0.06651,0.00342,0.02541,0.0,0.06918,0.05097,0.0,0.0,0.0,0.0,0.61803,0.0,0.0,0.0,0.77,0.296,0.0,0.0,11.408,0.428,0.235,0.0,0.0,71.78,74.021,82.628,72.0,67.0,72.0,9.269,0.0,0.0,72.86,69.979,87.0,0.0,0.0,0.0
2007-08-02T01:00:00,2007-08-02T02:00:00,2007-08-02T06:00:00Z,5.721,1.677,0.0,0.0,0.0,0.0,0.0,0.745,0.248,0.05,0.003,0.019,0.0,0.051,0.037,0.0,0.0,0.0,0.059,0.465,0.0,2.18155,2.18155,2.18155,2.18155,0.0,0.0,0.0,0.0,0.0,0.9688,0.32319,0.06514,0.00335,0.02489,0.0,0.06606,0.04867,0.0,0.0,0.0,0.07612,0.60532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501,0.0,0.225,0.0,0.0,70.339,74.414,81.351,72.0,67.0,72.0,18.652,0.0,0.0,71.96,69.785,90.0,4.474,0.0,0.0
2007-08-02T02:00:00,2007-08-02T03:00:00,2007-08-02T07:00:00Z,6.188,1.813,0.0,0.0,0.0,0.0,0.0,0.656,0.218,0.05,0.003,0.019,0.0,0.049,0.036,0.0,0.0,0.0,0.351,0.43,0.0,2.36805,2.36805,2.36805,2.36805,0.0,0.0,0.0,0.0,0.0,0.85632,0.28527,0.06537,0.00336,0.02498,0.0,0.06459,0.04759,0.0,0.0,0.0,0.45882,0.56175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.408,0.0,0.22,0.0,0.0,69.92,74.712,80.396,72.0,67.0,72.0,18.652,0.0,0.0,71.96,69.785,90.0,4.474,0.0,0.0
2007-08-02T03:00:00,2007-08-02T04:00:00,2007-08-02T08:00:00Z,7.542,1.789,1.437,0.0,0.0,0.0,0.0,0.875,0.293,0.05,0.003,0.019,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.465,1.437,2.5988,2.5988,2.38708,2.38708,0.21172,0.0,0.0,0.0,0.0,1.16779,0.39122,0.06679,0.00343,0.02552,0.0,0.06426,0.04735,0.0,0.0,0.0,0.0,0.6207,0.21172,0.0,0.0,0.0,0.0,0.0,0.0,10.318,0.0,0.231,0.0,1.0,69.623,74.904,79.674,70.447,67.0,70.0,18.652,0.0,0.0,71.96,69.785,90.0,4.474,0.0,0.0
2007-08-02T04:00:00,2007-08-02T05:00:00,2007-08-02T09:00:00Z,6.251,1.832,0.0,0.0,0.0,0.0,0.0,0.906,0.307,0.05,0.003,0.019,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.465,0.0,2.43104,2.43104,2.43104,2.43104,0.0,0.0,0.0,0.0,0.0,1.20286,0.40763,0.06643,0.00341,0.02538,0.0,0.06219,0.04582,0.0,0.0,0.0,0.0,0.61732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.025,0.0,0.228,0.0,0.0,69.023,74.185,79.002,70.095,70.0,70.0,25.57,0.0,0.0,70.88,69.389,93.0,5.592,0.0,0.0
2007-08-02T05:00:00,2007-08-02T06:00:00,2007-08-02T10:00:00Z,5.839,1.711,0.0,0.0,0.0,0.0,0.0,0.819,0.278,0.05,0.003,0.015,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.465,0.0,2.23417,2.23417,2.23417,2.23417,0.0,0.0,0.0,0.0,0.0,1.06905,0.36267,0.06536,0.00336,0.02009,0.0,0.06118,0.04508,0.0,0.0,0.0,0.0,0.60737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.231,0.0,0.228,0.0,0.0,68.973,73.883,78.485,70.019,70.0,70.0,26.363,0.0,0.0,70.88,69.389,93.0,5.592,0.0,0.0
2007-08-02T06:00:00,2007-08-02T07:00:00,2007-08-02T11:00:00Z,8.354,1.55,3.066,0.0,0.0,0.0,0.0,0.696,0.236,0.05,0.003,0.015,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.465,3.066,2.46497,2.46497,2.01337,2.01337,0.4516,0.0,0.0,0.0,0.0,0.90378,0.30628,0.06504,0.00334,0.01891,0.0,0.06427,0.04735,0.0,0.0,0.0,0.0,0.60439,0.4516,0.0,0.0,4.062,1.56,0.0,0.0,8.785,2.237,0.229,0.0,0.0,69.094,74.037,78.091,70.003,70.0,70.0,26.546,0.0,0.0,70.88,69.389,93.0,5.592,0.0,0.0
2007-08-02T07:00:00,2007-08-02T08:00:00,2007-08-02T12:00:00Z,6.216,1.822,0.0,0.0,0.0,0.0,0.0,0.744,0.248,0.222,0.011,0.014,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.491,0.0,1.78332,1.78332,1.78332,1.78332,0.0,0.0,0.0,0.0,0.0,0.72864,0.24261,0.21768,0.01119,0.01384,0.0,0.05097,0.03755,0.0,0.0,0.0,0.0,0.48083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.208,0.0,0.225,0.0,0.0,71.604,74.366,78.077,70.001,70.0,70.0,44.784,0.0,0.0,72.86,70.885,91.0,8.053,15.85,40.259
2007-08-02T08:00:00,2007-08-02T09:00:00,2007-08-02T13:00:00Z,8.445,2.054,1.437,0.0,0.0,0.0,0.0,0.922,0.295,0.22,0.011,0.014,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.498,1.437,1.83944,1.83944,1.62773,1.62773,0.2117,0.0,0.0,0.0,0.0,0.73102,0.23387,0.17464,0.00898,0.01088,0.0,0.0423,0.03117,0.0,0.0,0.0,0.0,0.39487,0.2117,0.0,0.0,0.0,0.0,0.0,0.0,10.863,0.0,0.223,0.0,0.0,76.671,74.388,78.869,70.0,70.0,70.0,59.585,0.0,0.0,77.0,72.5,81.0,9.171,48.818,47.55
2007-08-02T09:00:00,2007-08-02T10:00:00,2007-08-02T14:00:00Z,7.492,2.196,0.0,0.0,0.0,0.0,0.0,1.2,0.374,0.05,0.003,0.012,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.465,0.0,1.52424,1.52424,1.52424,1.52424,0.0,0.0,0.0,0.0,0.0,0.8329,0.2594,0.03475,0.00179,0.00808,0.0,0.03705,0.0273,0.0,0.0,0.0,0.0,0.32297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.645,0.0,0.233,0.0,0.0,83.093,74.159,80.37,70.0,70.0,70.0,77.471,0.0,0.0,79.88,72.841,72.0,11.408,45.014,163.254
2007-08-02T10:00:00,2007-08-02T11:00:00,2007-08-02T15:00:00Z,11.106,2.823,1.472,0.0,0.0,0.0,0.0,1.67,0.506,0.05,0.003,0.009,0.03,0.052,0.038,0.0,0.0,0.0,0.0,0.465,1.472,2.11594,2.11594,1.89912,1.89912,0.21682,0.0,0.0,0.0,0.0,1.12311,0.34053,0.03367,0.00173,0.00615,0.02018,0.03502,0.02581,0.0,0.0,0.0,0.0,0.31291,0.21682,0.0,0.0,1.559,0.599,0.0,0.0,18.29,0.857,0.227,0.0,0.0,91.817,73.801,82.142,70.0,70.0,70.0,37.542,99.99,0.0,82.94,73.623,65.0,11.408,68.472,194.637
2007-08-02T11:00:00,2007-08-02T12:00:00,2007-08-02T16:00:00Z,12.532,3.241,1.472,0.0,0.0,0.0,0.0,2.024,0.603,0.05,0.003,0.006,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.465,1.472,2.40208,2.40208,2.18526,2.18526,0.21682,0.0,0.0,0.0,0.0,1.36434,0.40663,0.03375,0.00173,0.00421,0.0,0.0351,0.02587,0.0,0.0,0.0,0.0,0.31363,0.21682,0.0,0.0,1.56,0.599,0.0,0.0,21.69,0.857,0.229,0.0,0.0,97.666,73.072,84.803,70.0,70.0,70.0,86.354,0.0,0.0,84.92,72.902,57.0,11.408,76.714,211.755
2007-08-02T12:00:00,2007-08-02T13:00:00,2007-08-02T17:00:00Z,10.24,3.001,0.0,0.0,0.0,0.0,0.0,1.848,0.535,0.05,0.003,0.005,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.465,0.0,2.04962,2.04962,2.04962,2.04962,0.0,0.0,0.0,0.0,0.0,1.26222,0.36545,0.03419,0.00176,0.00341,0.0,0.03734,0.02751,0.0,0.0,0.0,0.0,0.31774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.738,0.0,0.237,0.0,0.0,100.222,72.628,87.632,71.444,70.0,72.0,117.494,0.0,0.0,86.9,72.25,50.0,16.106,98.903,190.833
2007-08-02T13:00:00,2007-08-02T14:00:00,2007-08-02T18:00:00Z,10.294,3.017,0.0,0.0,0.0,0.0,0.0,1.871,0.529,0.05,0.003,0.005,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.465,0.0,2.04858,2.04858,2.04858,2.04858,0.0,0.0,0.0,0.0,0.0,1.2705,0.35886,0.03399,0.00175,0.00311,0.0,0.03713,0.02735,0.0,0.0,0.0,0.0,0.31589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.383,0.0,0.236,0.0,0.0,102.348,73.283,89.612,71.84,70.0,72.0,125.785,0.0,0.0,88.88,70.965,42.0,17.224,88.126,205.732
2007-08-02T14:00:00,2007-08-02T15:00:00,2007-08-02T19:00:00Z,11.349,3.326,0.0,0.0,0.0,0.0,0.0,2.117,0.592,0.05,0.003,0.005,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.465,0.0,2.33917,2.33917,2.33917,2.33917,0.0,0.0,0.0,0.0,0.0,1.48867,0.41631,0.03521,0.00181,0.00322,0.0,0.03845,0.02833,0.0,0.0,0.0,0.0,0.32717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.263,0.0,0.23,0.0,0.0,104.213,73.617,91.123,71.95,70.0,72.0,97.736,0.0,0.0,89.96,72.947,45.0,12.527,187.346,37.723
2007-08-02T15:00:00,2007-08-02T16:00:00,2007-08-02T20:00:00Z,12.262,3.594,0.0,0.0,0.0,0.0,0.0,2.325,0.653,0.05,0.003,0.005,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.465,0.0,2.59078,2.59078,2.59078,2.59078,0.0,0.0,0.0,0.0,0.0,1.67643,0.4706,0.03609,0.00185,0.0036,0.0,0.03848,0.02835,0.0,0.0,0.0,0.0,0.33538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.392,0.0,0.225,0.0,0.0,103.879,73.415,92.374,71.984,70.0,72.0,91.812,0.0,0.0,89.96,71.808,42.0,11.408,143.283,48.184
2007-08-02T16:00:00,2007-08-02T17:00:00,2007-08-02T21:00:00Z,13.943,3.665,1.438,0.0,0.0,0.0,0.0,2.366,0.674,0.05,0.003,0.008,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.465,1.438,2.85226,2.85226,2.64051,2.64051,0.21174,0.0,0.0,0.0,0.0,1.70454,0.48551,0.03607,0.00185,0.00569,0.0,0.04127,0.03041,0.0,0.0,0.0,0.0,0.33517,0.21174,0.0,0.0,0.0,0.0,0.0,0.0,25.175,0.0,0.233,0.0,0.0,100.62,73.154,92.931,71.995,70.0,72.0,89.848,0.0,0.0,88.88,72.077,45.0,11.408,81.469,34.236
2007-08-02T17:00:00,2007-08-02T18:00:00,2007-08-02T22:00:00Z,12.023,3.523,0.0,0.0,0.0,0.0,0.0,2.219,0.663,0.05,0.003,0.015,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.465,0.0,2.69235,2.69235,2.69235,2.69235,0.0,0.0,0.0,0.0,0.0,1.69558,0.50639,0.03825,0.00197,0.01176,0.0,0.04775,0.03518,0.0,0.0,0.0,0.0,0.35548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.042,0.0,0.237,0.0,0.0,95.919,73.081,92.423,71.998,70.0,72.0,95.922,0.0,0.0,84.92,75.38,65.0,13.645,92.247,26.628
2007-08-02T18:00:00,2007-08-02T19:00:00,2007-08-02T23:00:00Z,14.319,4.197,0.0,0.0,0.0,0.0,0.0,2.206,0.659,0.218,0.011,0.02,0.0,0.065,0.048,0.0,0.0,0.0,0.409,0.559,0.0,3.91903,3.91903,3.91903,3.91903,0.0,0.0,0.0,0.0,0.0,2.06022,0.61529,0.20389,0.01048,0.01903,0.0,0.06079,0.04479,0.0,0.0,0.0,0.38228,0.52227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.967,0.0,0.234,0.0,0.0,92.896,73.102,91.674,71.999,70.0,72.0,82.819,0.0,0.0,84.92,72.895,57.0,11.408,39.308,15.216
2007-08-02T19:00:00,2007-08-02T20:00:00,2007-08-03T00:00:00Z,16.898,4.524,1.462,0.0,0.0,0.0,0.0,2.03,0.627,0.474,0.024,0.027,0.0,0.062,0.046,0.616,0.0,0.0,0.0,0.616,1.462,5.65085,5.65085,5.43556,5.43556,0.21528,0.0,0.0,0.0,0.0,2.43946,0.75371,0.56978,0.02928,0.03248,0.0,0.07508,0.05532,0.73999,0.0,0.0,0.0,0.74047,0.21528,0.0,1.499,0.0,0.0,0.0,0.0,23.948,0.594,0.232,0.0,0.0,88.116,72.984,90.233,72.0,67.0,72.0,91.311,0.0,0.0,81.86,72.658,65.0,13.645,18.703,5.072
2007-08-02T20:00:00,2007-08-02T21:00:00,2007-08-03T01:00:00Z,13.889,3.639,1.472,0.0,0.0,0.0,0.0,1.722,0.547,0.615,0.032,0.038,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.579,1.472,4.80737,4.80737,4.59051,4.59051,0.21686,0.0,0.0,0.0,0.0,2.17211,0.68971,0.77627,0.0399,0.04774,0.0,0.07718,0.05687,0.0,0.0,0.0,0.0,0.73073,0.21686,0.0,0.0,1.56,0.599,0.0,0.0,21.002,0.857,0.233,0.0,0.0,83.958,72.987,88.677,72.0,67.0,72.0,43.88,0.0,0.0,78.98,71.747,71.0,5.592,0.0,0.0
2007-08-02T21:00:00,2007-08-02T22:00:00,2007-08-03T02:00:00Z,13.429,3.03,3.091,0.0,0.0,0.0,0.0,1.479,0.467,0.405,0.021,0.044,0.0,0.06,0.044,0.0,0.0,0.0,0.0,0.51,3.091,3.98417,3.98417,3.52883,3.52883,0.45534,0.0,0.0,0.0,0.0,1.72252,0.54391,0.4719,0.02425,0.05086,0.0,0.06974,0.05139,0.0,0.0,0.0,0.0,0.59427,0.45534,0.0,0.0,4.573,1.756,0.0,0.0,17.911,2.519,0.233,0.0,0.0,81.682,73.363,87.112,72.0,67.0,72.0,53.882,0.0,0.0,78.98,71.747,71.0,8.053,0.0,0.0
2007-08-02T22:00:00,2007-08-02T23:00:00,2007-08-03T03:00:00Z,10.611,2.678,1.472,0.0,0.0,0.0,0.0,1.288,0.414,0.314,0.016,0.038,0.03,0.057,0.042,0.0,0.0,0.0,0.0,0.479,1.472,3.52158,3.52158,3.30471,3.30471,0.21687,0.0,0.0,0.0,0.0,1.5889,0.51095,0.38718,0.0199,0.0467,0.03702,0.07068,0.05207,0.0,0.0,0.0,0.0,0.59132,0.21687,0.0,0.0,1.557,0.598,0.0,0.0,15.999,0.857,0.231,0.0,0.0,79.375,73.764,85.39,72.0,67.0,72.0,28.337,99.99,0.0,77.0,71.241,76.0,11.408,0.0,0.0
2007-08-02T23:00:00,2007-08-03T00:00:00,2007-08-03T04:00:00Z,10.09,2.072,3.019,0.0,0.0,0.0,0.0,1.087,0.348,0.05,0.003,0.026,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.465,3.019,3.17587,3.17587,2.73117,2.73117,0.4447,0.0,0.0,0.0,0.0,1.43318,0.45881,0.06598,0.00339,0.03453,0.0,0.07034,0.05183,0.0,0.0,0.0,0.0,0.61311,0.4447,0.0,0.0,3.125,1.2,0.0,0.0,13.491,1.712,0.229,0.0,0.0,77.942,73.984,84.383,72.0,67.0,72.0,69.252,0.0,0.0,77.0,71.241,76.0,11.408,0.0,0.0
2007-08-03T00:00:00,2007-08-03T01:00:00,2007-08-03T05:00:00Z,6.335,1.857,0.0,0.0,0.0,0.0,0.0,0.927,0.302,0.05,0.003,0.019,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.465,0.0,2.4666,2.4666,2.4666,2.4666,0.0,0.0,0.0,0.0,0.0,1.23137,0.40171,0.06651,0.00342,0.02541,0.0,0.06918,0.05097,0.0,0.0,0.0,0.0,0.61803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.711,0.0,0.235,0.0,0.0,76.434,74.318,83.404,72.0,67.0,72.0,65.992,0.0,0.0,74.84,69.975,79.0,11.408,0.0,0.0
2007-08-03T01:00:00,2007-08-03T02:00:00,2007-08-03T06:00:00Z,5.77,1.691,0.0,0.0,0.0,0.0,0.0,0.803,0.263,0.05,0.003,0.019,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.465,0.0,2.2004,2.2004,2.2004,2.2004,0.0,0.0,0.0,0.0,0.0,1.04433,0.34264,0.06514,0.00335,0.02489,0.0,0.06606,0.04867,0.0,0.0,0.0,0.0,0.60532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.176,0.0,0.23,0.0,0.0,75.102,74.601,82.685,72.0,67.0,72.0,29.428,0.0,0.0,73.94,70.321,84.0,5.592,0.0,0.0
2007-08-03T02:00:00,2007-08-03T03:00:00,2007-08-03T07:00:00Z,5.325,1.561,0.0,0.0,0.0,0.0,0.0,0.705,0.233,0.05,0.003,0.019,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.465,0.0,2.03801,2.03801,2.03801,2.03801,0.0,0.0,0.0,0.0,0.0,0.92026,0.30438,0.06537,0.00336,0.02498,0.0,0.06459,0.04759,0.0,0.0,0.0,0.0,0.60747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.007,0.0,0.225,0.0,0.0,73.643,74.817,81.766,72.0,67.0,72.0,48.216,0.0,0.0,72.86,70.886,91.0,9.171,0.0,0.0
2007-08-03T03:00:00,2007-08-03T04:00:00,2007-08-03T08:00:00Z,9.543,1.91,3.027,0.0,0.0,0.0,0.0,0.967,0.322,0.05,0.003,0.019,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.465,3.027,2.99382,2.99382,2.54792,2.54792,0.4459,0.0,0.0,0.0,0.0,1.29045,0.42941,0.06679,0.00343,0.02552,0.0,0.06426,0.04735,0.0,0.0,0.0,0.0,0.6207,0.4459,0.0,0.0,3.29,1.264,0.0,0.0,11.331,1.808,0.225,0.0,1.0,72.783,74.999,81.109,70.47,67.0,70.0,26.543,0.0,0.0,72.86,69.522,85.0,5.592,0.0,0.0
2007-08-03T04:00:00,2007-08-03T05:00:00,2007-08-03T09:00:00Z,6.784,1.988,0.0,0.0,0.0,0.0,0.0,1.053,0.351,0.051,0.003,0.019,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.43,0.0,2.63828,2.63828,2.63828,2.63828,0.0,0.0,0.0,0.0,0.0,1.3972,0.46587,0.06751,0.00347,0.02538,0.0,0.06219,0.04582,0.0,0.0,0.0,0.0,0.57085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.486,0.0,0.225,0.0,0.0,72.438,74.198,80.432,70.107,70.0,70.0,57.828,0.0,0.0,72.86,69.522,85.0,10.29,0.0,0.0
2007-08-03T05:00:00,2007-08-03T06:00:00,2007-08-03T10:00:00Z,9.367,1.86,3.02,0.0,0.0,0.0,0.0,0.932,0.314,0.05,0.003,0.015,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.465,3.02,2.87358,2.87358,2.42879,2.42879,0.44479,0.0,0.0,0.0,0.0,1.21698,0.40937,0.06536,0.00336,0.02009,0.0,0.06118,0.04508,0.0,0.0,0.0,0.0,0.60737,0.44479,0.0,0.0,3.137,1.205,0.0,0.0,11.468,1.721,0.227,0.0,0.0,72.191,73.787,79.951,70.023,70.0,70.0,42.774,0.0,0.0,71.96,69.787,90.0,8.053,0.0,0.0
2007-08-03T06:00:00,2007-08-03T07:00:00,2007-08-03T11:00:00Z,9.451,1.846,3.152,0.0,0.0,0.0,0.0,0.819,0.275,0.181,0.009,0.015,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.461,3.152,2.86273,2.86273,2.39842,2.39842,0.46431,0.0,0.0,0.0,0.0,1.06425,0.35754,0.23483,0.01207,0.01891,0.0,0.06427,0.04735,0.0,0.0,0.0,0.0,0.5992,0.46431,0.0,0.0,5.749,2.208,0.0,0.0,10.151,3.16,0.229,0.0,0.0,72.179,73.989,79.589,70.004,70.0,70.0,49.858,0.0,0.0,71.96,71.103,96.0,9.171,0.0,0.0
