Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Electricity: Pool Pump,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Electricity: Pool Pump,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,23.11,1.539,17.858,0.033,0.0,0.0,0.083,0.002,0.03,0.042,0.031,0.0,0.0,0.0,0.0,0.008,0.762,0.549,6.157,11.701,3.96951,3.96951,1.33905,1.33905,2.63046,0.02889,0.0,0.0,0.07224,0.00151,0.0261,0.03632,0.02676,0.0,0.0,0.0,0.0,0.00674,0.66272,0.47776,0.9069,1.72356,0.0,0.0,11.437,3.842,5.035,0.0,8.74,0.437,0.0,0.0,64.077,58.548,70.0,70.0,75.0,37.523,99.99,0.0,57.2,52.245,72.0,8.053,49.769,29.798
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,9.956,1.313,5.475,0.022,0.0,0.0,0.051,0.002,0.0,0.041,0.03,0.0,0.0,0.0,0.07,0.007,0.645,0.447,4.004,1.471,1.9843,1.9843,1.17788,1.17788,0.80642,0.01937,0.0,0.0,0.0455,0.0017,0.0,0.03656,0.02693,0.0,0.0,0.0,0.06273,0.00594,0.57855,0.40059,0.58979,0.21663,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.429,0.0,0.0,63.698,58.936,70.0,70.0,75.0,82.824,0.0,0.0,57.2,53.164,77.0,8.053,26.628,140.747
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,15.177,3.699,2.556,0.014,0.0,0.0,0.15,0.003,0.0,0.044,0.032,0.0,0.095,1.725,0.382,0.011,0.971,0.271,2.556,0.0,4.77577,4.77577,4.3992,4.3992,0.37657,0.0164,0.0,0.0,0.17817,0.00357,0.0,0.05203,0.03833,0.0,0.11277,2.05225,0.45464,0.01338,1.1554,0.32224,0.37657,0.0,0.914,0.0,0.0,0.0,2.093,0.0,0.524,0.439,0.0,0.0,59.657,57.387,70.0,70.0,75.0,51.638,62.985,0.0,53.6,50.665,82.0,6.935,6.023,102.073
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,27.294,5.538,8.397,0.02,0.0,0.0,0.198,0.006,0.0,0.048,0.035,0.0,0.0,3.614,0.382,0.015,1.052,0.168,3.68,4.717,8.77263,8.77263,7.53579,7.53579,1.23684,0.02701,0.0,0.0,0.26887,0.00796,0.0,0.06493,0.04784,0.0,0.0,4.91701,0.52012,0.02082,1.43208,0.22916,0.54206,0.69478,2.475,0.0,1.144,0.384,3.008,0.0,2.289,0.437,0.0,0.0,54.066,55.748,70.0,70.0,75.0,36.354,131.908,0.0,50.0,48.035,87.0,0.0,0.0,0.0
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T00:00:00Z,13.208,1.981,6.449,0.018,0.05,0.0,0.25,0.008,0.0,0.05,0.037,0.0,0.0,0.0,0.382,0.018,1.073,0.095,3.28,3.169,3.68235,3.68235,2.73246,2.73246,0.94989,0.02441,0.06897,0.0,0.3455,0.01068,0.0,0.06857,0.05052,0.0,0.0,0.0,0.52728,0.02509,1.48012,0.13131,0.48316,0.46673,4.48,0.0,0.0,0.0,2.686,0.0,2.567,0.438,0.0,0.0,49.588,55.29,70.0,70.0,75.0,94.944,0.0,0.0,48.2,47.187,93.0,0.0,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T01:00:00Z,19.855,1.906,13.352,0.023,0.05,0.0,0.267,0.01,0.0,0.048,0.035,0.0,0.0,0.0,0.382,0.019,1.012,0.059,4.266,9.086,4.59369,4.59369,2.62688,2.62688,1.96681,0.03172,0.06892,0.0,0.36804,0.01416,0.0,0.06577,0.04846,0.0,0.0,0.0,0.52686,0.02667,1.39554,0.08074,0.62844,1.33837,2.691,0.0,6.857,2.304,3.49,0.0,6.779,0.437,0.0,0.0,46.98,55.183,70.0,70.0,75.0,94.944,0.0,0.0,48.2,47.187,93.0,0.0,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T02:00:00Z,18.679,1.691,12.909,0.033,0.05,0.0,0.232,0.014,0.0,0.047,0.034,0.0,0.0,0.0,0.28,0.021,0.951,0.029,6.134,6.776,4.22785,4.22785,2.32628,2.32628,1.90157,0.04552,0.06878,0.0,0.31848,0.01978,0.0,0.06428,0.04736,0.0,0.0,0.0,0.38545,0.02821,1.30813,0.04029,0.90347,0.99809,2.686,0.0,4.119,1.384,5.015,0.0,4.684,0.437,0.0,0.0,45.58,54.759,70.0,70.0,75.0,99.969,0.0,0.0,46.4,45.423,93.0,0.0,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T03:00:00Z,26.211,1.361,21.568,0.056,0.05,0.0,0.176,0.017,0.03,0.046,0.034,0.0,0.0,0.0,0.0,0.02,0.911,0.022,10.317,11.252,5.05883,5.05883,1.88181,1.88181,3.17702,0.07697,0.06915,0.0,0.24372,0.02295,0.04149,0.06324,0.0466,0.0,0.0,0.0,0.0,0.02756,1.25975,0.03038,1.51967,1.65735,2.935,0.0,7.838,2.633,8.43,0.0,7.663,0.437,0.0,0.0,44.297,54.97,70.0,70.0,75.0,49.979,99.99,0.0,46.4,45.423,93.0,0.0,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T04:00:00Z,24.027,1.446,19.091,0.063,0.05,0.0,0.105,0.014,0.0,0.044,0.032,0.395,0.0,0.0,0.0,0.013,0.708,0.022,11.718,7.373,4.81542,4.81542,2.00326,2.00326,2.81216,0.08755,0.06925,0.0,0.1457,0.01992,0.0,0.06058,0.04464,0.5468,0.0,0.0,0.0,0.01819,0.98022,0.03042,1.72611,1.08605,2.171,2.586,4.581,1.539,9.599,0.0,6.22,0.437,0.0,0.0,43.125,55.336,70.0,70.0,75.0,104.861,0.0,0.0,44.6,44.6,100.0,0.0,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T05:00:00Z,22.252,1.461,17.265,0.069,0.05,0.0,0.048,0.01,0.0,0.041,0.03,0.526,0.0,0.0,0.0,0.011,0.654,0.022,12.765,4.501,4.5772,4.5772,2.03403,2.03403,2.54317,0.09584,0.06959,0.0,0.06727,0.01386,0.0,0.05673,0.0418,0.73266,0.0,0.0,0.0,0.01586,0.90986,0.03057,1.88022,0.66295,1.861,0.628,1.142,0.384,10.454,0.0,2.299,0.438,0.0,0.0,42.528,56.209,70.0,70.0,75.0,99.969,0.0,0.0,46.4,45.423,93.0,0.0,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T06:00:00Z,16.357,0.978,13.021,0.07,0.0,0.0,0.02,0.007,0.0,0.04,0.029,0.211,0.0,0.0,0.0,0.007,0.572,0.022,13.021,0.0,3.26093,3.26093,1.34299,1.34299,1.91795,0.09647,0.0,0.0,0.02703,0.00998,0.0,0.05462,0.04024,0.28921,0.0,0.0,0.0,0.01015,0.7851,0.03017,1.91795,0.0,0.0,0.0,0.0,0.0,10.661,0.0,0.0,0.44,0.0,0.0,44.961,58.229,70.0,70.0,75.0,84.434,0.0,0.0,51.8,49.764,87.0,0.0,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T07:00:00Z,16.923,0.754,14.35,0.077,0.0,0.0,0.015,0.007,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.007,0.558,0.022,14.35,0.0,3.13569,3.13569,1.02192,1.02192,2.11377,0.10493,0.0,0.0,0.02074,0.00985,0.0,0.05255,0.03872,0.0,0.0,0.0,0.0,0.00963,0.75573,0.02977,2.11377,0.0,0.0,0.0,0.0,0.0,11.729,0.0,0.0,0.429,0.0,0.0,44.929,57.862,70.0,70.0,75.0,89.772,0.0,0.0,50.0,48.949,93.0,0.0,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T08:00:00Z,20.046,0.752,17.48,0.086,0.05,0.0,0.013,0.007,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.005,0.502,0.022,16.009,1.471,3.59434,3.59434,1.01957,1.01957,2.57477,0.11707,0.06778,0.0,0.01777,0.00986,0.0,0.05121,0.03773,0.0,0.0,0.0,0.0,0.00722,0.68115,0.02978,2.35808,0.21669,0.0,0.0,0.0,0.0,13.093,0.0,0.0,0.444,0.0,0.0,43.599,57.176,70.0,70.0,75.0,94.944,0.0,0.0,48.2,48.2,100.0,0.0,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T09:00:00Z,23.878,0.769,21.255,0.098,0.05,0.0,0.013,0.007,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.005,0.502,0.029,18.078,3.177,4.1736,4.1736,1.0428,1.0428,3.1308,0.13227,0.06781,0.0,0.01778,0.00986,0.0,0.04989,0.03676,0.0,0.0,0.0,0.0,0.00723,0.68148,0.03973,2.66289,0.46791,0.0,0.0,3.447,1.158,14.793,0.0,2.636,0.436,0.0,0.0,42.346,56.432,70.0,70.0,75.0,104.861,0.0,0.0,44.6,44.6,100.0,0.0,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T10:00:00Z,21.633,0.744,19.095,0.095,0.0,0.0,0.013,0.007,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.005,0.502,0.059,17.624,1.471,3.82498,3.82498,1.01233,1.01233,2.81266,0.12936,0.0,0.0,0.01784,0.00989,0.0,0.0487,0.03588,0.0,0.0,0.0,0.0,0.00725,0.68369,0.07971,2.59598,0.21667,0.0,0.0,0.0,0.0,14.446,0.0,0.0,0.441,0.0,0.0,45.028,58.589,70.0,70.0,75.0,89.772,0.0,0.0,50.0,48.949,93.0,0.0,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T11:00:00Z,21.611,0.793,18.906,0.094,0.0,0.0,0.013,0.006,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.005,0.502,0.11,17.399,1.507,3.86513,3.86513,1.08023,1.08023,2.7849,0.12792,0.0,0.0,0.01787,0.00797,0.0,0.04878,0.03594,0.0,0.0,0.0,0.0,0.00726,0.6848,0.1497,2.56285,0.22204,0.0,0.0,1.144,0.384,14.23,0.0,0.876,0.438,0.0,0.0,46.699,59.094,70.0,70.0,75.0,85.85,0.0,0.0,51.8,50.87,94.0,3.355,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T12:00:00Z,30.142,0.99,26.765,0.096,0.0,0.0,0.04,0.006,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.008,0.585,0.19,17.8,8.965,5.32707,5.32707,1.38465,1.38465,3.94242,0.13432,0.0,0.0,0.05603,0.00774,0.0,0.05284,0.03894,0.0,0.0,0.0,0.0,0.01074,0.81773,0.26631,2.62191,1.32051,0.0,0.0,8.353,2.806,14.554,0.0,6.392,0.437,0.0,0.0,47.6,58.815,70.0,70.0,75.0,93.386,0.0,0.0,51.8,50.87,94.0,6.935,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T13:00:00Z,22.823,1.294,18.408,0.091,0.0,0.0,0.048,0.005,0.0,0.04,0.029,0.132,0.0,0.0,0.0,0.008,0.618,0.322,16.916,1.492,4.48962,4.48962,1.7781,1.7781,2.71153,0.1254,0.0,0.0,0.06641,0.00738,0.0,0.05464,0.04026,0.18084,0.0,0.0,0.0,0.01109,0.84933,0.44273,2.49176,0.21977,0.0,0.902,0.0,0.0,13.848,0.0,0.515,0.435,0.0,0.0,49.732,59.363,70.0,70.0,75.0,85.053,0.0,0.0,53.6,52.638,94.0,5.816,0.951,24.726
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T14:00:00Z,22.983,2.139,15.686,0.076,0.0,0.0,0.089,0.005,0.0,0.041,0.03,0.526,0.0,0.0,0.0,0.008,0.748,0.615,14.17,1.516,4.6897,4.6897,2.37917,2.37917,2.31054,0.08503,0.0,0.0,0.09862,0.0058,0.0,0.04534,0.03341,0.58562,0.0,0.0,0.0,0.00926,0.83183,0.68425,2.08718,0.22336,0.0,1.892,0.0,0.0,11.604,0.0,1.085,0.439,0.0,0.0,55.803,60.253,70.0,70.0,75.0,71.342,0.0,0.0,57.2,56.176,94.0,4.698,27.262,91.613
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T15:00:00Z,20.195,1.924,13.629,0.065,0.0,0.0,0.091,0.004,0.0,0.041,0.03,0.053,0.0,0.0,0.0,0.006,0.748,0.886,12.125,1.503,3.77658,3.77658,1.76904,1.76904,2.00754,0.06013,0.0,0.0,0.08371,0.00407,0.0,0.03747,0.02761,0.0484,0.0,0.0,0.0,0.00569,0.68742,0.81454,1.78608,0.22146,0.0,1.362,0.0,0.0,9.921,0.0,0.781,0.437,0.0,0.0,61.062,60.747,70.0,70.0,75.0,72.699,0.0,0.0,60.8,56.502,77.0,8.053,45.014,23.775
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T16:00:00Z,14.975,1.891,8.522,0.046,0.0,0.0,0.089,0.003,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.006,0.748,0.93,8.522,0.0,2.90301,2.90301,1.64779,1.64779,1.25522,0.04005,0.0,0.0,0.07724,0.00303,0.0,0.03465,0.02553,0.0,0.0,0.0,0.0,0.00558,0.65149,0.81023,1.25522,0.0,0.0,0.0,0.0,0.0,6.978,0.0,0.0,0.432,0.0,0.0,68.638,61.46,70.0,70.0,75.0,62.359,0.0,0.0,64.4,59.008,73.0,8.053,50.086,195.588
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T17:00:00Z,12.854,2.001,6.026,0.024,0.0,0.0,0.121,0.002,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.007,0.89,0.886,4.518,1.508,2.60054,2.60054,1.7129,1.7129,0.88764,0.02086,0.0,0.0,0.10401,0.00203,0.0,0.03404,0.02508,0.0,0.0,0.0,0.0,0.00619,0.76221,0.75848,0.66549,0.22215,0.0,0.0,1.146,0.385,3.701,0.0,0.876,0.436,0.0,0.0,74.87,61.649,70.0,70.0,75.0,73.294,0.0,0.0,66.2,59.552,68.0,10.29,24.726,264.06
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T18:00:00Z,14.37,1.994,7.567,0.005,0.0,0.0,0.118,0.002,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.007,0.911,0.879,0.857,6.71,2.79931,2.79931,1.68466,1.68466,1.11466,0.00391,0.0,0.0,0.09973,0.0016,0.0,0.03528,0.026,0.0,0.0,0.0,0.0,0.00586,0.76975,0.74252,0.12626,0.98839,0.0,0.0,5.715,1.92,0.703,0.0,4.379,0.438,0.0,0.0,78.755,62.177,70.0,70.0,75.0,76.346,0.0,0.0,69.8,59.862,56.0,11.408,25.994,269.766
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T19:00:00Z,7.508,1.769,1.471,0.0,0.0,0.0,0.117,0.002,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.008,0.911,0.659,0.0,1.471,1.71481,1.71481,1.49818,1.49818,0.21664,0.0,0.0,0.0,0.09904,0.00147,0.0,0.03536,0.02605,0.0,0.0,0.0,0.0,0.00685,0.77135,0.55805,0.0,0.21664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,78.825,62.124,71.03,70.0,75.0,98.345,0.0,0.0,69.8,60.85,60.0,13.869,26.628,252.331
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T20:00:00Z,7.208,1.671,1.507,0.0,0.0,0.0,0.118,0.002,0.03,0.042,0.031,0.0,0.0,0.0,0.0,0.009,0.89,0.549,0.0,1.507,1.67543,1.67543,1.45349,1.45349,0.22194,0.0,0.0,0.0,0.10267,0.00151,0.0261,0.03632,0.02676,0.0,0.0,0.0,0.0,0.00778,0.77458,0.47776,0.0,0.22194,0.0,0.0,1.142,0.384,0.0,0.0,0.876,0.43,0.0,0.0,78.259,62.357,72.292,70.0,75.0,33.914,99.99,0.0,69.8,60.85,60.0,11.408,38.357,172.447
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T21:00:00Z,7.35,1.656,1.7,0.0,0.0,0.0,0.126,0.002,0.0,0.041,0.03,0.0,0.0,0.0,0.07,0.009,0.931,0.447,0.0,1.7,1.73554,1.73554,1.48518,1.48518,0.25037,0.0,0.0,0.0,0.11303,0.0017,0.0,0.03656,0.02693,0.0,0.0,0.0,0.06273,0.00828,0.83535,0.40059,0.0,0.25037,0.0,0.0,2.294,0.771,0.0,0.0,1.754,0.418,0.0,0.0,75.551,62.701,73.124,70.0,75.0,91.07,0.0,0.0,69.8,60.846,60.0,12.751,30.432,60.547
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T22:00:00Z,7.686,1.865,1.323,0.0,0.0,0.0,0.15,0.003,0.0,0.044,0.032,0.0,0.0,0.0,0.382,0.011,0.971,0.271,0.0,1.323,2.4127,2.4127,2.21777,2.21777,0.19493,0.0,0.0,0.0,0.17817,0.00357,0.0,0.05203,0.03833,0.0,0.0,0.0,0.45464,0.01338,1.1554,0.32224,0.0,0.19493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.0,0.0,69.764,61.703,73.641,70.0,75.0,84.75,0.0,0.0,64.4,57.934,68.0,10.29,9.193,62.449
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-03T23:00:00Z,8.006,1.905,1.506,0.0,0.0,0.0,0.198,0.006,0.0,0.048,0.035,0.0,0.0,0.0,0.382,0.015,1.052,0.168,0.0,1.506,2.81365,2.81365,2.59177,2.59177,0.22188,0.0,0.0,0.0,0.26887,0.00796,0.0,0.06493,0.04784,0.0,0.0,0.0,0.52012,0.02082,1.43208,0.22916,0.0,0.22188,0.0,0.0,1.145,0.385,0.0,0.0,0.876,0.408,0.0,0.0,65.785,60.876,73.911,70.0,75.0,90.357,0.0,0.0,62.6,57.149,72.0,10.29,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T00:00:00Z,8.51,1.588,3.091,0.0,0.0,0.0,0.25,0.008,0.0,0.05,0.037,0.0,0.0,0.0,0.057,0.018,1.073,0.095,0.0,3.091,2.64618,2.64618,2.19089,2.19089,0.4553,0.0,0.0,0.0,0.3455,0.01068,0.0,0.06857,0.05052,0.0,0.0,0.0,0.07909,0.02509,1.48012,0.13131,0.0,0.4553,0.0,0.0,2.293,0.77,0.0,0.0,1.754,0.406,0.0,0.0,63.551,60.91,73.806,70.0,75.0,91.012,0.0,0.0,62.6,57.147,72.0,10.29,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T01:00:00Z,9.839,1.451,4.889,0.0,0.0,0.0,0.267,0.01,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.019,1.012,0.059,0.0,4.889,2.71954,2.71954,1.99938,1.99938,0.72016,0.0,0.0,0.0,0.36804,0.01416,0.0,0.06577,0.04846,0.0,0.0,0.0,0.0,0.02667,1.39554,0.08074,0.0,0.72016,0.0,0.0,4.582,1.539,0.0,0.0,3.507,0.407,0.0,0.0,61.612,60.448,73.425,70.0,75.0,83.393,0.0,0.0,60.8,56.494,77.0,8.053,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T02:00:00Z,18.351,4.38,3.404,0.0,0.0,0.0,0.232,0.014,0.0,0.047,0.034,0.0,0.095,2.958,0.0,0.021,0.951,0.029,0.0,3.404,6.52758,6.52758,6.02614,6.02614,0.50144,0.0,0.0,0.0,0.31848,0.01978,0.0,0.06428,0.04736,0.0,0.13044,4.06918,0.0,0.02821,1.30813,0.04029,0.0,0.50144,1.8,0.0,2.296,0.771,0.0,0.0,2.783,0.409,0.0,0.0,61.382,60.807,73.11,70.0,75.0,36.205,107.974,0.0,62.6,57.149,72.0,9.171,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T03:00:00Z,17.229,3.636,4.822,0.0,0.0,0.0,0.176,0.017,0.03,0.046,0.034,0.0,0.0,2.381,0.0,0.02,0.911,0.022,0.0,4.822,5.73896,5.73896,5.0287,5.0287,0.71025,0.0,0.0,0.0,0.24372,0.02295,0.04149,0.06324,0.0466,0.0,0.0,3.29301,0.0,0.02756,1.25975,0.03038,0.0,0.71025,2.796,0.0,2.292,0.77,0.0,0.0,3.355,0.412,0.0,0.0,60.466,60.376,71.838,70.0,75.0,27.671,186.909,0.0,60.8,56.494,77.0,9.171,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T04:00:00Z,6.057,0.938,2.855,0.0,0.0,0.0,0.105,0.014,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.013,0.708,0.022,0.0,2.855,1.72017,1.72017,1.29967,1.29967,0.4205,0.0,0.0,0.0,0.1457,0.01992,0.0,0.06058,0.04464,0.0,0.0,0.0,0.0,0.01819,0.98022,0.03042,0.0,0.4205,0.0,0.0,1.143,0.384,0.0,0.0,0.876,0.423,0.0,0.0,59.876,60.178,71.54,70.0,75.0,77.907,0.0,0.0,60.8,56.494,77.0,8.053,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T05:00:00Z,3.674,0.624,1.546,0.0,0.0,0.0,0.013,0.01,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.005,0.502,0.022,0.0,1.546,1.09564,1.09564,0.86793,0.86793,0.2277,0.0,0.0,0.0,0.01825,0.01386,0.0,0.05673,0.0418,0.0,0.0,0.0,0.0,0.00741,0.69931,0.03057,0.0,0.2277,0.0,0.0,2.292,0.77,0.0,0.0,1.754,0.425,0.0,0.0,59.639,60.146,70.728,70.0,75.0,89.628,0.0,0.0,60.8,56.492,77.0,10.29,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T06:00:00Z,5.129,0.619,3.016,0.0,0.0,0.0,0.013,0.007,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.502,0.022,0.0,3.016,1.29472,1.29472,0.85046,0.85046,0.44426,0.0,0.0,0.0,0.01801,0.00998,0.0,0.05462,0.04024,0.0,0.0,0.0,0.0,0.00732,0.69012,0.03017,0.0,0.44426,0.0,0.0,1.145,0.385,0.0,0.0,0.878,0.431,0.0,0.0,59.654,60.081,70.019,70.0,75.0,74.77,0.0,0.0,60.8,56.49,77.0,8.053,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T07:00:00Z,3.13,0.623,1.004,0.005,0.0,0.0,0.013,0.007,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.005,0.502,0.022,1.004,0.0,0.99222,0.99222,0.84427,0.84427,0.14796,0.00734,0.0,0.0,0.01777,0.00985,0.0,0.05255,0.03872,0.0,0.0,0.0,0.0,0.00722,0.68103,0.02977,0.14796,0.0,0.0,0.0,0.0,0.0,0.822,0.0,0.0,0.444,0.0,0.0,59.82,59.995,70.0,70.0,75.0,78.98,0.0,0.0,60.8,56.49,77.0,9.171,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T08:00:00Z,4.338,0.628,2.197,0.012,0.0,0.0,0.013,0.007,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.005,0.502,0.022,2.197,0.0,1.17437,1.17437,0.85078,0.85078,0.32358,0.01606,0.0,0.0,0.01777,0.00986,0.0,0.05121,0.03773,0.0,0.0,0.0,0.0,0.00722,0.68115,0.02978,0.32358,0.0,0.0,0.0,0.0,0.0,1.797,0.0,0.0,0.433,0.0,0.0,59.532,60.146,70.0,70.0,75.0,78.93,0.0,0.0,60.8,56.488,77.0,9.171,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T09:00:00Z,7.259,0.641,5.073,0.019,0.0,0.0,0.013,0.007,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.005,0.502,0.029,3.602,1.471,1.6163,1.6163,0.86907,0.86907,0.74723,0.02635,0.0,0.0,0.01778,0.00986,0.0,0.04989,0.03676,0.0,0.0,0.0,0.0,0.00723,0.68148,0.03973,0.53057,0.21666,0.0,0.0,0.0,0.0,2.944,0.0,0.0,0.437,0.0,0.0,59.452,60.414,70.0,70.0,75.0,93.516,0.0,0.0,60.8,56.488,77.0,11.408,0.0,0.0
