occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.662,0.662,0,0,0,0,0.79,0.701,0.701,0,0,0.211
1,0.544,0.544,0,0,0,0,0.598,0.602,0.602,0,0,0.0845
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0694
0.667,0.166,0.166,0,0,0,0,0.346,0.519,0.519,0,0,0
0.667,0.166,0.166,0,0,0,0,0.298,0.524,0.524,0,0,0
1,0.39,0.39,0,0,0,0,0.256,0.641,0.641,0,0,0
1,0.378,0.378,0,0,0,0,0.267,0.641,0.641,0,0,0
1,0.361,0.361,0.533,0,0,0,0.278,0.656,0.656,0,0,0.0845
1,0.349,0.349,1,0,0,0,0.267,0.671,0.671,0,0,0.0422
0.667,0.247,0.247,1,0,0,0,0.294,0.602,0.602,0,0,0.0422
0.667,0.247,0.247,1,0,0.5,0,0.316,0.592,0.592,0,0.223,0.0422
0.667,0.247,0.247,1,0,0,0.933,0.323,0.612,0.612,0,0.353,0.253
1,0.351,0.351,0.05,0.35,0,0.05,0.434,0.715,0.715,0.458,0.223,0.127
1,0.367,0.367,0.533,1,0.1,0,0.59,0.775,0.775,0.551,0,0.0422
1,0.415,0.415,1,0.333,0.4,0.433,0.701,0.79,0.79,0.479,0.129,0.0845
1,0.516,0.516,0.15,0,0,0.8,0.745,0.745,0.745,0.668,0,0.211
1,0.662,0.662,0,0,0,0,0.79,0.701,0.701,0.572,0,0.169
1,0.791,0.791,0,0,0,0,0.768,0.671,0.671,0.726,0,0.0845
1,0.578,0.578,0.467,0,0,0,0.656,0.596,0.596,0,0,0.355
1,0.247,0.247,0,0,0,0,0.556,0.537,0.537,0,0,0.27
1,0.123,0.123,0,0,0,0,0.445,0.522,0.522,0,0,0.0422
1,0.0573,0.0573,0,0,0,0,0.309,0.474,0.474,0,0,0
1,0.0491,0.0491,0,0,0,0,0.309,0.469,0.469,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.14
1,0.166,0.166,0,0,0,0,0.346,0.519,0.519,0,0,0
0.667,0.166,0.166,0.533,0,0,0,0.298,0.524,0.524,0,0,0
1,0.39,0.39,1,0,0,0,0.256,0.641,0.641,0,0,0
1,0.378,0.378,1,0,0,0,0.267,0.641,0.641,0,0,0.149
0.667,0.257,0.257,1,0,0,0,0.271,0.592,0.592,0,0,0.348
0.667,0.249,0.249,1,0,0,0,0.264,0.602,0.602,0,0,0.373
0.667,0.247,0.247,0.05,0,0.35,0,0.294,0.602,0.602,0,0.121,0.381
1,0.346,0.346,0,0,0.15,0.683,0.345,0.656,0.656,0,0.59,0.422
1,0.346,0.346,0,0,0,0.3,0.356,0.686,0.686,0,0.56,0.722
1,0.351,0.351,0,0,0,0,0.434,0.715,0.715,0,0.0749,0.206
1,0.367,0.367,0.533,0,0,0,0.59,0.775,0.775,0,0,0.384
0.667,0.293,0.293,1,0,0,0,0.553,0.682,0.682,0,0,0.403
0.667,0.361,0.361,0.15,0,0,0,0.583,0.652,0.652,0,0,0
1,0.662,0.662,0,0,0,0,0.79,0.701,0.701,0,0,0.0845
1,0.791,0.791,0,0,0,0,0.768,0.671,0.671,0,0,0.211
1,0.578,0.578,0,0,0,0,0.656,0.596,0.596,0,0,0.278
1,0.115,0.115,0,0,0,0,0.357,0.489,0.489,0,0,0.211
1,0.0737,0.0737,0,0,0,0,0.295,0.455,0.455,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.179
1,0.0496,0.0496,0,0,0,0,0.274,0.443,0.443,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.162,0.162,0.7,0,0,0,0.317,0.484,0.484,0,0,0.0422
1,0.272,0.272,0.467,0,0,0,0.296,0.511,0.511,0,0,0
1,0.261,0.261,0,0,0,0,0.228,0.511,0.511,0,0,0
1,0.254,0.254,0,0,0,0,0.234,0.511,0.511,0,0,0
1,0.243,0.243,0,0,0,0,0.24,0.519,0.519,0,0,0.169
1,0.235,0.235,0,0,0,0,0.234,0.528,0.528,0,0,0.338
1,0.233,0.233,0,0,0,0,0.259,0.528,0.528,0,0,0
1,0.141,0.141,0.467,0,0,0,0.268,0.492,0.492,0,0,0.0422
1,0.326,0.326,1,0,0,0,0.297,0.571,0.571,0,0,0.211
0.667,0.236,0.236,0.183,0,0,0,0.327,0.552,0.552,0,0,0.0422
0.667,0.245,0.245,0,0.233,0,0,0.413,0.585,0.585,0.496,0,0.211
0.667,0.271,0.271,0.967,0,0,0,0.475,0.594,0.594,0.574,0,0.169
0.667,0.326,0.326,1,0,0,0,0.5,0.569,0.569,0.792,0,0.422
0.667,0.411,0.411,0.15,0,0.25,0.367,0.525,0.544,0.544,0.14,0.133,0
0.667,0.498,0.498,0,0,0,0.117,0.512,0.528,0.528,0,0.377,0
0.667,0.217,0.217,0,0,0,0,0.354,0.476,0.476,0,0.2,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0.0436,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.242
0.667,0.0762,0.0762,0,0,0,0,0.283,0.447,0.447,0,0,0.18
0.667,0.135,0.135,0,0,0,0,0.305,0.463,0.463,0,0,0.0576
0.333,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0.152
0.333,0.161,0.161,0,0,0,0,0.277,0.488,0.488,0,0,0.0761
0.333,0.155,0.155,0,0,0,0,0.243,0.488,0.488,0,0,0.504
0.333,0.151,0.151,0,0,0,0,0.246,0.488,0.488,0,0,0.129
0.333,0.146,0.146,0,0,0,0,0.249,0.492,0.492,0,0,0.0845
0.667,0.235,0.235,0,0,0,0,0.234,0.528,0.528,0,0,0.253
0.333,0.141,0.141,0,0,0,0,0.258,0.496,0.496,0,0,0.127
0.333,0.141,0.141,0,0,0,0,0.268,0.492,0.492,0,0,0.169
0.667,0.233,0.233,0,0,0,0,0.284,0.536,0.536,0,0,0.0422
0.667,0.236,0.236,0,0,0,0,0.327,0.552,0.552,0,0,0.0845
0.667,0.147,0.147,0,0,0,0,0.336,0.525,0.525,0,0,0.169
0.667,0.16,0.16,0,0,0,0,0.366,0.53,0.53,0,0,0.0845
1,0.326,0.326,0.117,0,0.25,0.267,0.5,0.569,0.569,0,0.193,0.0845
1,0.592,0.592,0.583,0,0,0.45,0.658,0.583,0.583,0,0.479,0.0422
1,0.722,0.722,0,0,0,0,0.639,0.559,0.559,0,0.29,0.222
1,0.217,0.217,0,0,0,0,0.354,0.476,0.476,0,0.565,0.0422
1,0.115,0.115,0,0,0,0,0.326,0.459,0.459,0,0.561,0
1,0.0737,0.0737,0,0,0,0,0.295,0.455,0.455,0,0.647,0.155
1,0.0655,0.0655,0,0,0,0,0.314,0.428,0.428,0,0,0
1,0.0491,0.0491,0,0,0,0,0.286,0.443,0.443,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,1
1,0.0762,0.0762,0,0,0,0,0.283,0.447,0.447,0,0,0.154
1,0.135,0.135,0,0,0,0,0.305,0.463,0.463,0,0,0.117
1,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0.497
1,0.272,0.272,0,0,0,0,0.296,0.511,0.511,0,0,0.643
1,0.261,0.261,0,0,0.183,0,0.228,0.511,0.511,0,0,0.333
1,0.254,0.254,0,0,0.317,0.517,0.234,0.511,0.511,0,0.34,0.275
0.667,0.146,0.146,0,0,0,0.45,0.249,0.492,0.492,0,0.538,0.0845
0.667,0.235,0.235,0,0.683,0,0,0.234,0.528,0.528,0.553,0.313,0
0.667,0.233,0.233,0,0.25,0,0,0.259,0.528,0.528,0.598,0.079,0
0.667,0.141,0.141,0,0,0,0,0.268,0.492,0.492,0.194,0,0.253
0.333,0.141,0.141,0.617,0,0,0,0.271,0.501,0.501,0,0,0.581
0.667,0.236,0.236,1,0,0,0,0.327,0.552,0.552,0,0,0.211
1,0.343,0.343,0.0333,0,0,0,0.491,0.646,0.646,0,0,0.338
1,0.382,0.382,0,0,0,0,0.584,0.658,0.658,0,0,0
1,0.326,0.326,0,0,0,0,0.5,0.569,0.569,0,0,0
1,0.411,0.411,0,0,0,0,0.525,0.544,0.544,0,0,0.169
1,0.273,0.273,0,0,0,0,0.385,0.496,0.496,0,0,0.0845
1,0.217,0.217,0,0,0,0,0.354,0.476,0.476,0,0,0.169
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.296
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.167
1,0.135,0.135,0,0,0,0,0.305,0.463,0.463,0,0,0
1,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0
0.667,0.161,0.161,0,0,0,0,0.277,0.488,0.488,0,0,0
1,0.261,0.261,0,0,0,0,0.228,0.511,0.511,0,0,0
1,0.254,0.254,0,0,0,0,0.234,0.511,0.511,0,0,0.253
0.667,0.146,0.146,0,0,0,0,0.249,0.492,0.492,0,0,0
0.667,0.142,0.142,0,0,0,0,0.246,0.496,0.496,0,0,0.127
0.667,0.141,0.141,0,0,0,0,0.258,0.496,0.496,0,0,0.0422
0.667,0.141,0.141,0,0,0,0,0.268,0.492,0.492,0,0,0.0845
0.667,0.141,0.141,0.217,0,0,0,0.271,0.501,0.501,0,0,0
1,0.329,0.329,1,0,0.0333,0,0.361,0.596,0.596,0,0,0.0422
1,0.245,0.245,0.433,0,0.217,0.617,0.413,0.585,0.585,0,0.421,0.38
1,0.382,0.382,0,0,0,0.35,0.584,0.658,0.658,0,0.615,0.0845
1,0.465,0.465,0,0,0,0,0.621,0.621,0.621,0,0.414,0.0845
1,0.592,0.592,0,0,0,0,0.658,0.583,0.583,0,0.698,0
1,0.722,0.722,0,0,0,0,0.639,0.559,0.559,0,0.569,0
1,0.385,0.385,0,0,0,0,0.45,0.486,0.486,0,0.244,0.169
1,0.115,0.115,0,0,0,0,0.326,0.459,0.459,0,0,0.56
1,0.0737,0.0737,0,0,0,0,0.295,0.455,0.455,0,0,0.0845
1,0.0573,0.0573,0,0,0,0,0.286,0.447,0.447,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0
1,0.161,0.161,0,0,0,0,0.277,0.488,0.488,0,0,0
1,0.261,0.261,0,0,0,0,0.228,0.511,0.511,0,0,0
0.667,0.151,0.151,0,0,0,0,0.246,0.488,0.488,0,0,0
0.667,0.146,0.146,0,0,0,0,0.249,0.492,0.492,0,0,0.0973
0.667,0.235,0.235,0,0,0,0,0.234,0.528,0.528,0,0,0.602
0.667,0.233,0.233,0,0,0,0,0.259,0.528,0.528,0,0,0.446
1,0.325,0.325,0.967,0,0,0,0.287,0.546,0.546,0,0,0
0.667,0.233,0.233,0.683,0,0,0,0.284,0.536,0.536,0,0,0.338
1,0.329,0.329,0,0,0,0,0.361,0.596,0.596,0,0,0.0422
1,0.343,0.343,0.217,0,0,0,0.491,0.646,0.646,0,0,0.127
1,0.382,0.382,1,0,0,0,0.584,0.658,0.658,0,0,0.0422
1,0.465,0.465,0.9,0,0,0,0.621,0.621,0.621,0,0,0.169
1,0.592,0.592,0,0,0,0,0.658,0.583,0.583,0,0,0.282
1,0.498,0.498,0,0,0,0,0.512,0.528,0.528,0,0,0
1,0.217,0.217,0,0,0,0,0.354,0.476,0.476,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0845
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.038
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0496,0.0496,0,0,0,0,0.274,0.443,0.443,0,0,0
1,0.0762,0.0762,0,0,0,0,0.283,0.447,0.447,0,0,0.0522
1,0.306,0.306,0,0.533,0,0,0.398,0.459,0.459,0.517,0,0.0841
1,0.387,0.387,0,0.4,0,0,0.436,0.521,0.521,0,0,0
1,0.384,0.384,0,0,0,0,0.315,0.534,0.534,0,0,0
1,0.368,0.368,0,0,0,0,0.213,0.534,0.534,0,0,0.0422
1,0.356,0.356,0,0,0,0,0.222,0.534,0.534,0,0,0
1,0.34,0.34,0,0,0,0,0.232,0.546,0.546,0,0,0.211
1,0.329,0.329,0,0,0,0,0.222,0.559,0.559,0,0,0.127
1,0.325,0.325,0,0,0,0,0.259,0.559,0.559,0,0,0.159
1,0.325,0.325,0,0,0,0,0.287,0.546,0.546,0,0,0.515
1,0.326,0.326,0,0.0333,0,0,0.297,0.571,0.571,0.132,0,0
1,0.329,0.329,0.467,0.433,0,0,0.361,0.596,0.596,0.709,0,0
1,0.343,0.343,1,0,0,0,0.491,0.646,0.646,0.336,0,0.0422
1,0.382,0.382,1,0,0,0,0.584,0.658,0.658,0,0,0.0845
1,0.465,0.465,1,0.0333,0,0,0.621,0.621,0.621,0.16,0,0.296
1,0.592,0.592,1,0.9,0,0,0.658,0.583,0.583,0.7,0,0.0422
1,0.722,0.722,0.0167,0,0,0,0.639,0.559,0.559,0,0,0.0422
1,0.385,0.385,0,0,0,0,0.45,0.486,0.486,0,0,0.338
1,0.115,0.115,0,0,0,0,0.326,0.459,0.459,0,0,0.118
1,0.0737,0.0737,0,0,0,0,0.295,0.455,0.455,0,0,0.173
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0
1,0.272,0.272,0,0,0,0,0.296,0.511,0.511,0,0,0
0.667,0.261,0.261,0,0,0,0,0.228,0.511,0.511,0,0,0
0.667,0.254,0.254,0,0,0.75,0,0.234,0.511,0.511,0,0.447,0
0.667,0.243,0.243,0,0,0,0.867,0.24,0.519,0.519,0,0.21,0
1,0.329,0.329,0,0,0,0.1,0.222,0.559,0.559,0,0.426,0.0845
1,0.325,0.325,0,0,0,0,0.259,0.559,0.559,0,0.159,0
1,0.233,0.233,0,0,0,0,0.277,0.519,0.519,0,0,0
1,0.233,0.233,0,0,0,0,0.284,0.536,0.536,0,0,0.38
1,0.329,0.329,0.717,0,0,0,0.361,0.596,0.596,0,0,0.0422
1,0.343,0.343,0.7,0,0,0,0.491,0.646,0.646,0,0,0.253
1,0.382,0.382,0,0.533,0,0,0.584,0.658,0.658,0.704,0,0.0845
1,0.465,0.465,0,0.4,0,0,0.621,0.621,0.621,0.357,0,0.188
1,0.592,0.592,0,0,0,0,0.658,0.583,0.583,0,0,0.62
1,0.722,0.722,0,0,0,0,0.639,0.559,0.559,0,0,0.197
1,0.385,0.385,0,0,0,0,0.45,0.486,0.486,0,0,0.405
1,0.181,0.181,0,0,0,0,0.395,0.453,0.453,0,0,0.0845
1,0.0737,0.0737,0,0,0,0,0.295,0.455,0.455,0,0,0
1,0.0573,0.0573,0,0,0,0,0.286,0.447,0.447,0,0,0
1,0.0491,0.0491,0,0,0,0,0.286,0.443,0.443,0,0,0
1,0.0491,0.0491,0,0,0,0,0.283,0.438,0.438,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0.244
1,0.272,0.272,0,0,0,0,0.296,0.511,0.511,0,0,0.455
1,0.368,0.368,0,0,0,0,0.213,0.534,0.534,0,0,0.132
1,0.356,0.356,0,0,0,0,0.222,0.534,0.534,0,0,0.0422
1,0.34,0.34,0.467,0,0,0,0.232,0.546,0.546,0,0,0.0845
1,0.329,0.329,0.233,0,0,0,0.222,0.559,0.559,0,0,0.0845
1,0.325,0.325,0,0,0,0,0.259,0.559,0.559,0,0,0
0.667,0.233,0.233,0,0,0.0333,0,0.277,0.519,0.519,0,0,0.0845
1,0.326,0.326,0,0,0.217,0.617,0.297,0.571,0.571,0,0.392,0
1,0.329,0.329,0,0,0,0.35,0.361,0.596,0.596,0,0.133,0
1,0.343,0.343,0,0.0333,0,0,0.491,0.646,0.646,0.106,0,0.0422
1,0.382,0.382,0,0.467,0,0,0.584,0.658,0.658,0.742,0,0.338
1,0.465,0.465,0,0.9,0,0,0.621,0.621,0.621,0.666,0,0.253
1,0.592,0.592,0,0,0,0,0.658,0.583,0.583,0,0,0.0422
1,0.722,0.722,0,0,0,0,0.639,0.559,0.559,0,0,0.127
1,0.385,0.385,0,0,0,0,0.45,0.486,0.486,0,0,0.0422
1,0.181,0.181,0,0,0,0,0.395,0.453,0.453,0,0,0
1,0.0737,0.0737,0.867,0,0,0,0.295,0.455,0.455,0,0,0.0845
1,0.0573,0.0573,1,0,0,0,0.286,0.447,0.447,0,0,0
1,0.0491,0.0491,0.25,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.211
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0845
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0.133
1,0.272,0.272,0,0,0,0,0.296,0.511,0.511,0,0,0.0701
0.667,0.155,0.155,0,0,0,0,0.243,0.488,0.488,0,0,0.248
0.667,0.151,0.151,0,0,0,0,0.246,0.488,0.488,0,0,0.108
0.667,0.146,0.146,0,0,0,0,0.249,0.492,0.492,0,0,0.323
0.667,0.142,0.142,0,0,0,0,0.246,0.496,0.496,0,0,0.211
0.333,0.0491,0.0491,0.117,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.233,0.233,0.35,0,0,0,0.277,0.519,0.519,0,0,0
1,0.233,0.233,0,0,0,0,0.284,0.536,0.536,0,0,0.253
0.667,0.142,0.142,0,0,0,0,0.292,0.509,0.509,0,0,0.0845
0.667,0.245,0.245,0,0,0,0,0.413,0.585,0.585,0,0,0.0845
1,0.382,0.382,0,0,0,0,0.584,0.658,0.658,0,0,0.127
1,0.465,0.465,0.867,0,0,0,0.621,0.621,0.621,0,0,0.211
1,0.592,0.592,0.783,0,0,0,0.658,0.583,0.583,0,0,0.142
1,0.498,0.498,0,0,0,0,0.512,0.528,0.528,0,0,0.158
1,0.385,0.385,0,0,0,0,0.45,0.486,0.486,0,0,0.26
1,0.115,0.115,0,0,0,0,0.326,0.459,0.459,0,0,0.0669
1,0.0737,0.0737,0,0,0,0,0.295,0.455,0.455,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.101
1,0.0496,0.0496,0,0,0,0,0.274,0.443,0.443,0,0,0.225
1,0.0762,0.0762,0,0,0,0,0.283,0.447,0.447,0,0,0.378
1,0.135,0.135,0,0,0,0,0.305,0.463,0.463,0,0,0.187
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.516
0.667,0.272,0.272,0,0,0,0,0.296,0.511,0.511,0,0,0.229
1,0.368,0.368,0.467,0,0,0,0.213,0.534,0.534,0,0,0.5
0.667,0.254,0.254,0,0,0,0,0.234,0.511,0.511,0,0,0.612
0.667,0.243,0.243,0,0,0,0,0.24,0.519,0.519,0,0,0
0.667,0.235,0.235,0,0,0,0,0.234,0.528,0.528,0,0,0.296
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.149
0.333,0.141,0.141,0,0,0,0,0.268,0.492,0.492,0,0,0.143
0,0.0491,0.0491,0.367,0,0,0,0.258,0.465,0.465,0,0,0.211
0.333,0.142,0.142,1,0,0,0,0.292,0.509,0.509,0,0,0
0.333,0.147,0.147,0.05,0,0,0,0.336,0.525,0.525,0,0,0
1,0.382,0.382,0.7,0,0,0,0.584,0.658,0.658,0,0,0.464
1,0.465,0.465,0,0,0,0,0.621,0.621,0.621,0,0,0.131
1,0.592,0.592,0,0,0.433,0,0.658,0.583,0.583,0,0.148,0.253
1,0.722,0.722,0,0,0.0667,0.767,0.639,0.559,0.559,0,0.34,0
1,0.385,0.385,0,0,0,0.2,0.45,0.486,0.486,0,0.494,0
1,0.181,0.181,0,0,0,0,0.395,0.453,0.453,0,0,0.186
1,0.0737,0.0737,0.183,0,0,0,0.295,0.455,0.455,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.135,0.135,0,0,0,0,0.305,0.463,0.463,0,0,0
1,0.162,0.162,0,0,0,0,0.317,0.484,0.484,0,0,0.0761
1,0.161,0.161,0,0,0,0,0.277,0.488,0.488,0,0,0.143
1,0.261,0.261,0,0,0,0,0.228,0.511,0.511,0,0,0.224
1,0.356,0.356,0,0,0,0,0.222,0.534,0.534,0,0,0.64
1,0.34,0.34,0.467,0,0,0,0.232,0.546,0.546,0,0,0.242
1,0.329,0.329,1,0,0,0,0.222,0.559,0.559,0,0,0.276
1,0.325,0.325,1,0,0,0,0.259,0.559,0.559,0,0,0.145
0.667,0.233,0.233,1,0,0,0,0.277,0.519,0.519,0,0,0
0.667,0.233,0.233,1,0,0,0,0.284,0.536,0.536,0,0,0.0422
0.333,0.142,0.142,0.0167,0,0,0,0.292,0.509,0.509,0,0,0.127
0.667,0.245,0.245,0,0,0,0,0.413,0.585,0.585,0,0,0.0422
1,0.382,0.382,0,0,0,0,0.584,0.658,0.658,0,0,0
1,0.465,0.465,0,0.467,0,0,0.621,0.621,0.621,0.553,0,0.127
1,0.592,0.592,0,0,0,0,0.658,0.583,0.583,0.749,0,0.464
1,0.722,0.722,0,0,0,0,0.639,0.559,0.559,0,0,0.211
1,0.553,0.553,0,0,0,0,0.547,0.497,0.497,0,0,0.0979
1,0.247,0.247,0,0,0,0,0.463,0.447,0.447,0,0,0.0422
0.667,0.0491,0.0491,0.517,0,0,0,0.258,0.465,0.465,0,0,0.127
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.275,0.275,0,0,0,0,0.376,0.503,0.503,0,0,0
1,0.384,0.384,0.967,0,0,0,0.315,0.534,0.534,0,0,0.31
1,0.368,0.368,0.683,0,0,0,0.213,0.534,0.534,0,0,0
0.667,0.254,0.254,0,0,0,0,0.234,0.511,0.511,0,0,0.0696
0.667,0.243,0.243,0,0,0,0,0.24,0.519,0.519,0,0,0.147
0.333,0.142,0.142,0,0,0.0333,0,0.246,0.496,0.496,0,0,0.169
1,0.325,0.325,0,0,1,0,0.259,0.559,0.559,0,0.482,0.127
1,0.325,0.325,0,0,0.483,0.35,0.287,0.546,0.546,0,0,0.169
1,0.326,0.326,0,0,0,0.617,0.297,0.571,0.571,0,0.267,0.127
1,0.329,0.329,0.967,0,0,0,0.361,0.596,0.596,0,0.349,0.0845
1,0.343,0.343,0.683,0,0,0,0.491,0.646,0.646,0,0.448,0.0845
1,0.382,0.382,0.467,0,0,0,0.584,0.658,0.658,0,0.455,0
1,0.465,0.465,1,0,0,0,0.621,0.621,0.621,0,0.47,0.0422
1,0.411,0.411,1,0,0,0,0.525,0.544,0.544,0,0.724,0.211
1,0.722,0.722,1,0,0,0,0.639,0.559,0.559,0,0.373,0
1,0.553,0.553,1,0,0,0,0.547,0.497,0.497,0,0.196,0.0845
1,0.181,0.181,0.0167,0,0,0,0.395,0.453,0.453,0,0,0.698
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.275,0.275,0,0,0,0,0.376,0.503,0.503,0,0,0
1,0.384,0.384,0,0,0,0,0.315,0.534,0.534,0,0,0.087
1,0.368,0.368,0,0,0,0,0.213,0.534,0.534,0,0,0.251
1,0.356,0.356,0,0,0,0,0.222,0.534,0.534,0,0,0.208
