original_FIP,station_wmo,match_location_name,county_lat,county_lon,station_lat,station_lon,distance_station_to_county_population_centroid_[mi]
G4500290,722085,Beaufort_Mcas,44.913795,-88.641293,44.48,-88.13,48.871305059308284
G4500310,723106,Florence_Regional_Ap,44.913795,-88.641293,44.48,-88.13,28.481797608201067
G4500330,723106,Florence_Regional_Ap,44.913795,-88.641293,44.48,-88.13,41.5564041384405
G4500350,722080,Charleston_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,20.79387522737629
G4500370,722180,Augusta_Bush_Field,44.913795,-88.641293,44.48,-88.13,39.42800383807935
G4500390,723100,Columbia_Metro_Arpt,44.913795,-88.641293,44.48,-88.13,45.96311725465979
G4500410,723106,Florence_Regional_Ap,44.913795,-88.641293,44.48,-88.13,9.338358022965638
G4500430,747910,Myrtle_Beach_Afb,44.913795,-88.641293,44.48,-88.13,40.312805537098455
G4500450,723119,Greenville_Downtown_Ap,44.913795,-88.641293,44.48,-88.13,1.345052557201623
G4500470,723190,Anderson Rgnl AP,44.913795,-88.641293,44.48,-88.13,61.6970254475709
G4500490,722085,Beaufort_Mcas,44.913795,-88.641293,44.48,-88.13,51.62827319699678
G4500510,747910,Myrtle_Beach_Afb,44.913795,-88.641293,44.48,-88.13,11.852572745052413
G4500530,722085,Beaufort_Mcas,44.913795,-88.641293,44.48,-88.13,28.05670852154698
G4500550,747900,Sumter_Shaw_Afb,44.913795,-88.641293,44.48,-88.13,36.03290593480248
G4500570,723140,Charlotte_Douglas_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,54.595396304586146
G4500590,723120,Greer_GreenvL_Spartanbrg_Ap,44.913795,-88.641293,44.48,-88.13,47.40104395104485
G4500610,747900,Sumter_Shaw_Afb,44.913795,-88.641293,44.48,-88.13,30.16537992651238
G4500630,723100,Columbia_Metro_Arpt,44.913795,-88.641293,44.48,-88.13,8.697985090834127
G4500650,722180,Augusta_Bush_Field,44.913795,-88.641293,44.48,-88.13,64.45829237659918
G4500670,723106,Florence_Regional_Ap,44.913795,-88.641293,44.48,-88.13,36.22440733778886
G4500690,723106,Florence_Regional_Ap,44.913795,-88.641293,44.48,-88.13,50.999495508032865
G4500710,723100,Columbia_Metro_Arpt,44.913795,-88.641293,44.48,-88.13,54.897068752447446
G4500730,723125,Anderson_County_Ap,44.913795,-88.641293,44.48,-88.13,34.886633271411505
G4500750,723100,Columbia_Metro_Arpt,44.913795,-88.641293,44.48,-88.13,60.94457639807219
G4500770,723190,Anderson Rgnl AP,44.913795,-88.641293,44.48,-88.13,34.5199549147553
G4500790,723100,Columbia_Metro_Arpt,44.913795,-88.641293,44.48,-88.13,17.39461656204853
G4500810,723100,Columbia_Metro_Arpt,44.913795,-88.641293,44.48,-88.13,54.341145070306354
G4500830,723120,Greer_GreenvL_Spartanbrg_Ap,44.913795,-88.641293,44.48,-88.13,21.226637841765275
G4500850,747900,Sumter_Shaw_Afb,44.913795,-88.641293,44.48,-88.13,8.865900912846334
G4500870,723120,Greer_GreenvL_Spartanbrg_Ap,44.913795,-88.641293,44.48,-88.13,57.426203675237176
G4500890,723106,Florence_Regional_Ap,44.913795,-88.641293,44.48,-88.13,58.443047628533684
G4500910,723140,Charlotte_Douglas_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,27.419885856300827
G4600030,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,41.16704488998158
G4600050,726540,Huron_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,3.561465570972913
G4600070,725670,Valentine_Miller_Field,44.913795,-88.641293,44.48,-88.13,107.29790805722914
G4600090,726525,Chan_Gurney_Muni,44.913795,-88.641293,44.48,-88.13,39.438993895332985
G4600110,726515,Brookings_Awos,44.913795,-88.641293,44.48,-88.13,2.970919106240447
G4600130,726590,Aberdeen_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,3.8075212427123275
G4600150,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,93.07423974352227
G4600190,726625,Ellsworth_Afb,44.913795,-88.641293,44.48,-88.13,78.31433927730167
G4600230,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,77.05538164075931
G4600250,726546,Watertown_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,45.272576715567624
G4600270,726525,Chan_Gurney_Muni,44.913795,-88.641293,44.48,-88.13,38.00860689465032
G4600290,726546,Watertown_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,2.3142496227941884
G4600310,726685,Mobridge,44.913795,-88.641293,44.48,-88.13,46.44405815512979
G4600330,726620,Rapid_City_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,50.97734579435664
G4600350,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,7.137475876598387
G4600370,726546,Watertown_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,56.384617109656645
G4600390,726515,Brookings_Awos,44.913795,-88.641293,44.48,-88.13,50.2232154448894
G4600410,726685,Mobridge,44.913795,-88.641293,44.48,-88.13,70.70691709233904
G4600430,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,51.636610358399146
G4600450,726590,Aberdeen_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,57.77636415894804
G4600470,726620,Rapid_City_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,82.55298716794913
G4600490,726590,Aberdeen_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,68.55119684922043
G4600510,727533,Wheaton_Ndb_Awos,44.913795,-88.641293,44.48,-88.13,56.24491147962779
G4600530,725566,O_Neill_Baker_Field,44.913795,-88.641293,44.48,-88.13,93.14166113206505
G4600550,726686,Pierre_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,107.02513274886509
G4600570,726546,Watertown_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,31.44011539125427
G4600590,726540,Huron_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,62.86318566891848
G4600650,726686,Pierre_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,2.0282878872040664
G4600670,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,53.397312207101805
G4600730,726540,Huron_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,44.163097908472864
G4600750,726686,Pierre_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,62.71109595053571
G4600770,726515,Brookings_Awos,44.913795,-88.641293,44.48,-88.13,47.26981252050689
G4600790,726515,Brookings_Awos,44.913795,-88.641293,44.48,-88.13,39.91709019078277
G4600810,726625,Ellsworth_Afb,44.913795,-88.641293,44.48,-88.13,64.83366045183992
G4600830,726510,Sioux_Falls_Foss_Field,44.913795,-88.641293,44.48,-88.13,16.95861454793439
G4600870,726510,Sioux_Falls_Foss_Field,44.913795,-88.641293,44.48,-88.13,48.86315401228924
G4600890,726590,Aberdeen_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,74.17072582815828
G4600910,726590,Aberdeen_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,71.50073634349872
G4600930,726625,Ellsworth_Afb,44.913795,-88.641293,44.48,-88.13,22.22779166894867
G4600970,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,46.856246052483556
G4600990,726510,Sioux_Falls_Foss_Field,44.913795,-88.641293,44.48,-88.13,2.698681887519675
G4601010,726515,Brookings_Awos,44.913795,-88.641293,44.48,-88.13,33.779549830195414
G4601030,726625,Ellsworth_Afb,44.913795,-88.641293,44.48,-88.13,13.141533506892063
G4601050,727645,Dickinson_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,126.4712341269035
G4601070,726685,Mobridge,44.913795,-88.641293,44.48,-88.13,64.83051859908504
G4601090,727533,Wheaton_Ndb_Awos,44.913795,-88.641293,44.48,-88.13,36.46368636647144
G4601110,726545,Mitchell_Awos,44.913795,-88.641293,44.48,-88.13,27.973178226137737
G4601150,726590,Aberdeen_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,60.02649171652459
G4601170,726686,Pierre_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,12.569942615326044
G4601190,726686,Pierre_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,38.85686267482612
G4601210,725670,Valentine_Miller_Field,44.913795,-88.641293,44.48,-88.13,46.1515385873142
G4601230,725556,Ainsworth_Municipal,44.913795,-88.641293,44.48,-88.13,86.47331339828872
G4601250,726510,Sioux_Falls_Foss_Field,44.913795,-88.641293,44.48,-88.13,42.77395368368745
G4601270,725484,Le_Mars,44.913795,-88.641293,44.48,-88.13,33.815531908348596
G4601290,726685,Mobridge,44.913795,-88.641293,44.48,-88.13,9.152046629562754
G4601350,726525,Chan_Gurney_Muni,44.913795,-88.641293,44.48,-88.13,2.300799642331674
G4700010,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,34.27385773205253
G4700030,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,70.31570296354045
G4700050,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,86.11831637373886
G4700070,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,38.936970847635614
G4700090,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,7.487150577411583
G4700110,723240,Chattanooga_Lovell_Field_Ap,44.913795,-88.641293,44.48,-88.13,34.496137536567
G4700130,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,63.994305631938076
G4700150,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,65.98432673965267
G4700170,724350,Paducah_Barkley_Regional_Ap,44.913795,-88.641293,44.48,-88.13,117.98681198601064
G4700190,723350,Bristol-Tri-Cities Rgnl AP,44.913795,-88.641293,44.48,-88.13,24.277954777996545
G4700210,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,38.27521866578025
G4700230,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,32.47057042179775
G4700250,724243,London_Corbin_Ap,44.913795,-88.641293,44.48,-88.13,76.20702226725423
G4700270,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,79.69247439772442
G4700290,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,73.93388548102475
G4700310,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,89.41780352414538
G4700330,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,27.91564227992437
G4700350,723265,Crossville_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,5.41651242196468
G4700370,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,6.310411651839339
G4700390,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,71.76396416091153
G4700410,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,68.05545818112165
G4700430,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,63.86702723386158
G4700450,723347,Dyersburg_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,5.653924157917505
G4700470,723340,Memphis_International_Ap,44.913795,-88.641293,44.48,-88.13,48.656389720284274
G4700490,723265,Crossville_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,47.9779249075122
G4700510,723240,Chattanooga_Lovell_Field_Ap,44.913795,-88.641293,44.48,-88.13,85.65229115588106
G4700530,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,37.80684689410627
G4700550,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,108.06827189354051
G4700570,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,67.01810444737109
G4700590,723350,Bristol-Tri-Cities Rgnl AP,44.913795,-88.641293,44.48,-88.13,50.471133335216955
G4700610,723240,Chattanooga_Lovell_Field_Ap,44.913795,-88.641293,44.48,-88.13,58.6559404144646
G4700630,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,75.6447102673346
G4700650,723240,Chattanooga_Lovell_Field_Ap,44.913795,-88.641293,44.48,-88.13,7.077139224365834
G4700670,723183,Bristol_Tri_City_Airport,44.913795,-88.641293,44.48,-88.13,74.52885477474646
G4700690,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,42.92716659968898
G4700710,723235,Muscle_Shoals_Regional_Ap,44.913795,-88.641293,44.48,-88.13,75.93215139109752
G4700730,723350,Bristol-Tri-Cities Rgnl AP,44.913795,-88.641293,44.48,-88.13,42.394453851318495
G4700750,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,31.449612730628406
G4700770,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,47.13985385444298
G4700790,724350,Paducah_Barkley_Regional_Ap,44.913795,-88.641293,44.48,-88.13,91.72159437470484
G4700810,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,71.60594629189764
G4700830,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,45.27657775208329
G4700850,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,71.53005537337363
G4700870,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,64.69179772295138
G4700890,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,54.79697827612767
G4700910,724058,Abington,44.913795,-88.641293,44.48,-88.13,30.480996505662333
G4700930,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,17.119778770694886
G4700950,723347,Dyersburg_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,38.019918931392105
G4700970,723347,Dyersburg_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,31.335539239418424
G4700990,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,115.83061118333086
G4701010,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,100.20578230172546
G4701030,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,113.02286164824345
G4701050,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,28.440949547499052
G4701070,723265,Crossville_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,72.757157060297
G4701090,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,58.16403109118897
G4701110,746716,Bowling_Green_Warren_Co_Ap,44.913795,-88.641293,44.48,-88.13,61.36427236563933
G4701130,723346,Jackson_Mckellar_Sipes_Regl_A,44.913795,-88.641293,44.48,-88.13,10.416484445483437
G4701150,723240,Chattanooga_Lovell_Field_Ap,44.913795,-88.641293,44.48,-88.13,37.837269068436996
G4701170,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,70.72125000840536
G4701190,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,64.36050280615937
G4701210,723265,Crossville_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,55.073728036523846
G4701230,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,47.7091615623856
G4701250,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,17.372754818701022
G4701270,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,96.45548877783959
G4701290,723265,Crossville_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,47.04605751090179
G4701310,724350,Paducah_Barkley_Regional_Ap,44.913795,-88.641293,44.48,-88.13,77.82169273789839
G4701330,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,49.26201953198509
G4701350,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,118.16654710370702
G4701370,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,68.72516477509865
G4701390,723240,Chattanooga_Lovell_Field_Ap,44.913795,-88.641293,44.48,-88.13,58.685007318063676
G4701410,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,44.62970007273196
G4701430,723265,Crossville_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,45.222831782880924
G4701450,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,49.54080923277664
G4701470,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,42.82565656757103
G4701490,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,32.84681914399853
G4701510,724243,London_Corbin_Ap,44.913795,-88.641293,44.48,-88.13,79.3320665557926
G4701530,723240,Chattanooga_Lovell_Field_Ap,44.913795,-88.641293,44.48,-88.13,40.066053084948
G4701550,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,36.27787691982755
G4701570,723340,Memphis_International_Ap,44.913795,-88.641293,44.48,-88.13,10.361597213533997
G4701590,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,65.28451690259138
G4701610,746710,Fort_Campbell_Aaf,44.913795,-88.641293,44.48,-88.13,34.56384205160183
G4701630,723183,Bristol_Tri_City_Airport,44.913795,-88.641293,44.48,-88.13,6.850388360635515
G4701650,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,33.53607829690794
G4701670,723340,Memphis_International_Ap,44.913795,-88.641293,44.48,-88.13,50.074672647225135
G4701690,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,54.93182057472901
G4701710,723350,Bristol-Tri-Cities Rgnl AP,44.913795,-88.641293,44.48,-88.13,35.32236203967161
G4701730,723260,Knoxville_Mcghee_Tyson_Ap,44.913795,-88.641293,44.48,-88.13,49.32282861770147
G4701750,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,41.91268371640455
G4701770,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,69.98092862328978
G4701790,723350,Bristol-Tri-Cities Rgnl AP,44.913795,-88.641293,44.48,-88.13,16.137786906837153
G4701810,723235,Muscle_Shoals_Regional_Ap,44.913795,-88.641293,44.48,-88.13,59.06132447625491
G4701830,724350,Paducah_Barkley_Regional_Ap,44.913795,-88.641293,44.48,-88.13,84.2326149565866
G4701850,723250,Crossville Meml AP-Whitson Field,44.913795,-88.641293,44.48,-88.13,36.439776458501115
G4701870,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,27.24821466719186
G4701890,723270,Nashville_International_Ap,44.913795,-88.641293,44.48,-88.13,26.375413160788206
G4800010,722446,Lufkin_Angelina_Co,44.913795,-88.641293,44.48,-88.13,107.64573950980432
G4800030,722650,Midland_International_Ap,44.913795,-88.641293,44.48,-88.13,53.59380982023807
G4800050,722446,Lufkin_Angelina_Co,44.913795,-88.641293,44.48,-88.13,9.80106649892099
G4800070,722524,Rockport_Aransas_Co,44.913795,-88.641293,44.48,-88.13,5.954145455692763
G4800090,723510,Wichita_Falls_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,32.29601605519061
G4800130,722523,San_Antonio_Stinson,44.913795,-88.641293,44.48,-88.13,34.43449970635329
G4800150,722429,Houston_D_W_Hooks,44.913795,-88.641293,44.48,-88.13,69.08642167091716
G4800170,722689,Clovis_Muni_Awos,44.913795,-88.641293,44.48,-88.13,38.828655923420406
G4800190,722533,Hondo_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,39.299988426420825
G4800210,722540,Austin_Mueller_Municipal_Ap_U,44.913795,-88.641293,44.48,-88.13,40.05426270802814
G4800230,722660,Abilene_Regional_Ap_Ut,44.913795,-88.641293,44.48,-88.13,132.08333805253085
G4800250,722510,Corpus_Christi_Intl_Arpt_Ut,44.913795,-88.641293,44.48,-88.13,58.416152393751936
G4800270,722575,Killeen_Muni_Awos,44.913795,-88.641293,44.48,-88.13,8.388506080183914
G4800290,722530,San_Antonio_Intl_Ap,44.913795,-88.641293,44.48,-88.13,7.775127082633463
G4800310,722544,Camp_Mabry,44.913795,-88.641293,44.48,-88.13,61.72473993717338
G4800350,722560,Waco_Regional_Ap,44.913795,-88.641293,44.48,-88.13,42.45884030047233
G4800370,723418,Texarkana_Webb_Field,44.913795,-88.641293,44.48,-88.13,18.94712517072674
G4800390,722440,Houston-Hobby AP,44.913795,-88.641293,44.48,-88.13,37.033036421196904
G4800410,747460,College Station-Easterwood AP,44.913795,-88.641293,44.48,-88.13,6.178663978344744
G4800430,722640,Marfa_Ap,44.913795,-88.641293,44.48,-88.13,42.22713652953773
G4800450,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,86.32708098038758
G4800470,722516,Kingsville,44.913795,-88.641293,44.48,-88.13,45.87268110115797
G4800490,722597,Mineral_Wells_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,145.18188556888595
G4800510,722445,College_Station_Easterwood_Fl,44.913795,-88.641293,44.48,-88.13,28.72534343069522
G4800530,722547,Georgetown_Awos,44.913795,-88.641293,44.48,-88.13,54.042781548403156
G4800550,722540,Austin_Mueller_Municipal_Ap_U,44.913795,-88.641293,44.48,-88.13,48.94586908174357
G4800570,722555,Palacios_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,39.523885191042325
G4800590,722660,Abilene_Regional_Ap_Ut,44.913795,-88.641293,44.48,-88.13,28.11935849300561
G4800610,722500,Brownsville_S_Padre_Isl_Intl,44.913795,-88.641293,44.48,-88.13,20.592267286029045
G4800630,722470,Longview_Gregg_County_Ap_Over,44.913795,-88.641293,44.48,-88.13,77.9344532422008
G4800650,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,67.91893747087097
G4800670,723418,Texarkana_Webb_Field,44.913795,-88.641293,44.48,-88.13,49.7027620428448
G4800690,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,62.08988996269043
G4800710,722436,Houston_Ellington_Afb_Clear_L,44.913795,-88.641293,44.48,-88.13,42.35890667056575
G4800730,722446,Lufkin_Angelina_Co,44.913795,-88.641293,44.48,-88.13,86.8737297344758
G4800750,723604,Childress_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,5.007982620888718
G4800770,723510,Wichita_Falls_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,28.979550828082264
G4800790,722670,Lubbock_International_Ap,44.913795,-88.641293,44.48,-88.13,84.94301768068148
G4800810,722630,San_Angelo_Mathis_Field,44.913795,-88.641293,44.48,-88.13,62.30168168312517
G4800830,722660,Abilene_Regional_Ap_Ut,44.913795,-88.641293,44.48,-88.13,78.36575714934384
G4800850,722598,Dallas_Addison_Arpt,44.913795,-88.641293,44.48,-88.13,19.23774034539173
G4800870,723660,Childress Muni AP,44.913795,-88.641293,44.48,-88.13,48.27021066852398
G4800890,722550,Victoria_Regional_Ap,44.913795,-88.641293,44.48,-88.13,95.93515426368415
G4800910,722536,Randolph_Afb,44.913795,-88.641293,44.48,-88.13,26.682331482981773
G4800930,722597,Mineral_Wells_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,101.09401295501816
G4800950,722630,San_Angelo_Mathis_Field,44.913795,-88.641293,44.48,-88.13,61.34559593758888
G4800970,722594,Fort_Worth_Alliance,44.913795,-88.641293,44.48,-88.13,72.15502222649839
G4800990,722570,Fort_Hood,44.913795,-88.641293,44.48,-88.13,16.016303247727706
G4801010,723604,Childress_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,45.748963691352785
G4801030,722650,Midland_International_Ap,44.913795,-88.641293,44.48,-88.13,63.209452342641974
G4801050,722630,San_Angelo_Mathis_Field,44.913795,-88.641293,44.48,-88.13,99.12092886097285
G4801070,722670,Lubbock_International_Ap,44.913795,-88.641293,44.48,-88.13,42.47594671116876
G4801090,722640,Marfa_Ap,44.913795,-88.641293,44.48,-88.13,109.3677099926777
G4801110,722636,Dalhart_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,10.321705085875141
G4801130,722583,Dallas_Love_Field,44.913795,-88.641293,44.48,-88.13,7.362687422467156
G4801150,722650,Midland_International_Ap,44.913795,-88.641293,44.48,-88.13,89.92842561885422
G4801170,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,48.925825830120765
G4801190,722587,Cox_Fld,44.913795,-88.641293,44.48,-88.13,36.9432052502086
G4801210,722590,Dallas_Fort_Worth_Intl_Ap,44.913795,-88.641293,44.48,-88.13,23.263515834771834
G4801230,722550,Victoria_Regional_Ap,44.913795,-88.641293,44.48,-88.13,45.347121815636825
G4801250,722670,Lubbock_International_Ap,44.913795,-88.641293,44.48,-88.13,90.87406173116436
G4801270,722526,Cotulla_Faa_Ap,44.913795,-88.641293,44.48,-88.13,58.925635026070864
G4801290,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,95.48888039590656
G4801310,722517,Alice_Intl_Ap,44.913795,-88.641293,44.48,-88.13,35.40337269635843
G4801330,722597,Mineral_Wells_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,86.2672206418506
G4801350,722650,Midland_International_Ap,44.913795,-88.641293,44.48,-88.13,21.613123516504075
G4801390,722599,Dallas_Redbird_Arpt,44.913795,-88.641293,44.48,-88.13,28.932490484127374
G4801410,722700,El_Paso_International_Ap_Ut,44.913795,-88.641293,44.48,-88.13,11.807491819461045
G4801430,722597,Mineral_Wells_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,65.4995652071291
G4801450,722563,Mc_Gregor_Awos,44.913795,-88.641293,44.48,-88.13,42.70126986343834
G4801470,722588,Greenville_Majors,44.913795,-88.641293,44.48,-88.13,55.55424874168369
G4801490,722445,College_Station_Easterwood_Fl,44.913795,-88.641293,44.48,-88.13,95.52623502306218
G4801510,720965,Abilene-Dyess AFB,44.913795,-88.641293,44.48,-88.13,65.04063260776951
G4801530,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,115.77790619292661
G4801550,723604,Childress_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,72.17158309103297
G4801570,722440,Houston-Hobby AP,44.913795,-88.641293,44.48,-88.13,36.9711253151114
G4801590,722587,Cox_Fld,44.913795,-88.641293,44.48,-88.13,59.87047513925802
G4801610,722560,Waco_Regional_Ap,44.913795,-88.641293,44.48,-88.13,96.97884413666269
G4801630,722526,Cotulla_Faa_Ap,44.913795,-88.641293,44.48,-88.13,45.373124357845924
G4801650,722650,Midland_International_Ap,44.913795,-88.641293,44.48,-88.13,100.74172469386993
G4801670,722436,Houston_Ellington_Afb_Clear_L,44.913795,-88.641293,44.48,-88.13,17.83716661569733
G4801690,722670,Lubbock_International_Ap,44.913795,-88.641293,44.48,-88.13,66.11830201359892
G4801710,722530,San_Antonio_Intl_Ap,44.913795,-88.641293,44.48,-88.13,92.6650475032177
G4801730,722650,Midland_International_Ap,44.913795,-88.641293,44.48,-88.13,63.816214172520134
G4801750,722550,Victoria_Regional_Ap,44.913795,-88.641293,44.48,-88.13,46.72694408466614
G4801770,722536,Randolph_Afb,44.913795,-88.641293,44.48,-88.13,75.39660281344536
G4801790,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,105.86776892274851
G4801810,722598,Dallas_Addison_Arpt,44.913795,-88.641293,44.48,-88.13,77.9523868344827
G4801830,722470,Longview_Gregg_County_Ap_Over,44.913795,-88.641293,44.48,-88.13,29.149188834212683
G4801850,747460,College Station-Easterwood AP,44.913795,-88.641293,44.48,-88.13,37.46486970711417
G4801870,722536,Randolph_Afb,44.913795,-88.641293,44.48,-88.13,19.22705778452725
G4801890,723630,Amarillo_International_Ap_Can,44.913795,-88.641293,44.48,-88.13,95.04462940069752
G4801910,723660,Childress Muni AP,44.913795,-88.641293,44.48,-88.13,38.6498404393492
G4801930,722597,Mineral_Wells_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,113.34105393758747
