Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-10-11T03:00:00,2007-10-11T04:00:00,2007-10-11T08:00:00Z,4.469,0.77,1.842,0.0,0.252,0.08,0.079,0.002,0.033,0.0,0.041,0.0,0.0,0.0,0.007,0.276,0.0,1.842,0.0,0.0,1.19647,1.19647,0.9252,0.9252,0.27127,0.0,0.30296,0.09606,0.09437,0.00283,0.0398,0.0,0.04916,0.0,0.0,0.0,0.00828,0.33173,0.0,0.27127,0.0,0.0,0.0,0.0,0.0,0.0,4.036,0.0,0.419,0.0,0.0,59.417,72.151,73.377,72.0,64.0,72.0,49.861,0.0,0.0,62.6,60.309,88.0,0.0,0.0,0.0
2007-10-11T04:00:00,2007-10-11T05:00:00,2007-10-11T09:00:00Z,2.371,0.695,0.0,0.0,0.196,0.062,0.079,0.002,0.033,0.0,0.04,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.84058,0.84058,0.84058,0.84058,0.0,0.0,0.23721,0.07522,0.09503,0.00285,0.04008,0.0,0.04816,0.0,0.0,0.0,0.00654,0.33549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132,0.0,0.415,0.0,0.0,58.358,72.187,72.321,72.0,64.0,72.0,49.861,0.0,0.0,62.6,60.309,88.0,0.0,0.0,0.0
2007-10-11T05:00:00,2007-10-11T06:00:00,2007-10-11T10:00:00Z,2.066,0.605,0.0,0.0,0.133,0.043,0.079,0.002,0.027,0.0,0.04,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.76316,0.76316,0.76316,0.76316,0.0,0.0,0.16746,0.05367,0.099,0.00297,0.03358,0.0,0.05017,0.0,0.0,0.0,0.00681,0.34949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.148,0.0,0.407,0.0,0.0,56.872,71.776,71.362,72.0,64.0,72.0,55.875,0.0,0.0,60.8,59.699,94.0,0.0,0.0,0.0
2007-10-11T06:00:00,2007-10-11T07:00:00,2007-10-11T11:00:00Z,3.657,0.529,1.853,0.0,0.074,0.024,0.079,0.002,0.025,0.0,0.042,0.0,0.0,0.0,0.005,0.277,0.0,1.853,0.0,0.0,0.95765,0.95765,0.68468,0.68468,0.27297,0.0,0.09572,0.03096,0.10173,0.00306,0.03264,0.0,0.05443,0.0,0.0,0.0,0.007,0.35915,0.0,0.27297,0.0,0.0,0.0,0.473,0.182,0.0,1.206,0.301,0.414,0.0,0.0,55.892,71.379,70.552,72.0,64.0,72.0,61.558,0.0,0.0,59.0,57.93,94.0,0.0,0.0,0.0
2007-10-11T07:00:00,2007-10-11T08:00:00,2007-10-11T12:00:00Z,1.656,0.485,0.0,0.0,0.04,0.013,0.079,0.002,0.024,0.0,0.044,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.57835,0.57835,0.57835,0.57835,0.0,0.0,0.04794,0.01536,0.09358,0.00281,0.02917,0.0,0.0527,0.0,0.0,0.0,0.00644,0.33035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.0,0.413,0.0,0.0,57.951,71.704,70.058,72.0,64.0,72.0,66.566,0.0,0.0,60.8,56.441,77.0,6.935,4.438,13.314
2007-10-11T08:00:00,2007-10-11T09:00:00,2007-10-11T13:00:00Z,4.365,1.279,0.0,0.0,0.094,0.029,0.678,0.02,0.024,0.0,0.045,0.0,0.0,0.0,0.008,0.381,0.0,0.0,0.0,0.0,1.1293,1.1293,1.1293,1.1293,0.0,0.0,0.08274,0.02591,0.59835,0.01797,0.02098,0.0,0.04002,0.0,0.0,0.0,0.00697,0.33636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462,0.0,0.405,0.0,0.0,61.945,72.43,70.206,72.0,64.0,72.0,56.524,0.0,0.0,64.4,58.935,73.0,6.935,10.778,7.925
2007-10-11T09:00:00,2007-10-11T10:00:00,2007-10-11T14:00:00Z,5.042,0.938,1.842,0.0,0.115,0.035,0.376,0.011,0.02,0.0,0.045,0.0,0.0,0.0,0.005,0.329,0.0,1.842,0.0,0.0,0.96247,0.96247,0.6912,0.6912,0.27126,0.0,0.08512,0.02592,0.27701,0.00832,0.01486,0.0,0.03341,0.0,0.0,0.0,0.00395,0.2426,0.0,0.27126,0.0,0.0,0.0,0.0,0.0,0.0,1.737,0.0,0.415,0.0,0.0,68.874,73.11,71.322,72.0,64.0,72.0,66.867,0.0,0.0,68.0,58.214,56.0,10.29,77.348,23.775
2007-10-11T10:00:00,2007-10-11T11:00:00,2007-10-11T15:00:00Z,1.886,0.553,0.0,0.0,0.099,0.03,0.079,0.002,0.016,0.0,0.044,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.38945,0.38945,0.38945,0.38945,0.0,0.0,0.06996,0.02097,0.05534,0.00166,0.01116,0.0,0.03117,0.0,0.0,0.0,0.00381,0.19538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.463,0.0,0.417,0.0,0.0,72.794,73.523,72.838,72.0,64.0,72.0,71.783,0.0,0.0,69.8,58.973,53.0,11.408,52.939,23.141
2007-10-11T11:00:00,2007-10-11T12:00:00,2007-10-11T16:00:00Z,3.424,1.004,0.0,0.0,0.167,0.049,0.352,0.011,0.011,0.03,0.044,0.0,0.0,0.0,0.006,0.334,0.0,0.0,0.0,0.0,0.69115,0.69115,0.69115,0.69115,0.0,0.0,0.1152,0.03397,0.24227,0.00728,0.00744,0.02066,0.03046,0.0,0.0,0.0,0.00387,0.22999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.419,0.0,0.409,0.0,0.0,77.887,74.052,74.493,72.0,64.0,72.0,18.036,99.99,0.0,71.6,59.672,50.0,9.171,86.858,35.504
2007-10-11T12:00:00,2007-10-11T13:00:00,2007-10-11T17:00:00Z,5.59,1.088,1.877,0.0,0.261,0.076,0.342,0.01,0.009,0.0,0.046,0.0,0.0,0.0,0.005,0.338,0.0,1.877,0.0,0.0,1.01952,1.01952,0.74304,0.74304,0.27648,0.0,0.17849,0.05173,0.2336,0.00702,0.0059,0.0,0.03171,0.0,0.0,0.0,0.00375,0.23085,0.0,0.27648,0.0,0.0,0.0,1.425,0.547,0.0,3.718,0.904,0.413,0.0,0.0,84.023,74.561,76.324,72.0,67.0,72.0,62.141,0.0,0.0,73.4,60.307,47.0,10.29,76.397,141.381
2007-10-11T13:00:00,2007-10-11T14:00:00,2007-10-11T18:00:00Z,4.789,0.85,1.889,0.0,0.336,0.096,0.079,0.002,0.008,0.0,0.046,0.0,0.0,0.0,0.005,0.277,0.0,1.889,0.0,0.0,0.86211,0.86211,0.58383,0.58383,0.27828,0.0,0.23107,0.06564,0.05396,0.00162,0.00544,0.0,0.0319,0.0,0.0,0.0,0.00371,0.19048,0.0,0.27828,0.0,0.0,0.0,1.905,0.732,0.0,4.691,1.205,0.411,0.0,0.0,87.927,75.083,78.583,72.0,67.0,72.0,50.88,0.0,0.0,75.38,61.315,45.0,8.053,70.374,132.505
2007-10-11T14:00:00,2007-10-11T15:00:00,2007-10-11T19:00:00Z,5.316,1.018,1.841,0.0,0.469,0.131,0.079,0.002,0.008,0.0,0.046,0.0,0.0,0.0,0.005,0.277,0.0,1.841,0.0,0.0,0.99892,0.99892,0.72768,0.72768,0.27124,0.0,0.33539,0.09366,0.05612,0.00169,0.00566,0.0,0.03318,0.0,0.0,0.0,0.00386,0.19813,0.0,0.27124,0.0,0.0,0.0,0.0,0.0,0.0,6.449,0.0,0.407,0.0,0.0,92.804,75.661,81.153,72.0,67.0,72.0,43.849,0.0,0.0,77.0,62.3,44.0,5.816,25.677,282.446
2007-10-11T15:00:00,2007-10-11T16:00:00,2007-10-11T20:00:00Z,3.997,1.172,0.0,0.0,0.589,0.165,0.079,0.002,0.009,0.0,0.045,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.8722,0.8722,0.8722,0.8722,0.0,0.0,0.43878,0.12254,0.05848,0.00176,0.00643,0.0,0.03375,0.0,0.0,0.0,0.00402,0.20644,0.0,0.0,0.0,0.0,0.0,0.948,0.364,0.0,8.159,0.602,0.414,0.0,0.0,91.683,75.655,82.884,72.0,67.0,72.0,43.849,0.0,0.0,77.0,62.3,44.0,5.816,69.74,112.534
2007-10-11T16:00:00,2007-10-11T17:00:00,2007-10-11T21:00:00Z,9.923,1.753,3.94,0.0,0.752,0.21,0.358,0.011,0.014,0.0,0.049,0.0,0.0,0.001,0.007,0.351,0.0,3.828,0.0,0.112,1.94649,1.94649,1.36606,1.36606,0.58043,0.0,0.58617,0.16372,0.27908,0.00838,0.01066,0.0,0.03791,0.0,0.0,0.00087,0.00563,0.27365,0.0,0.5639,0.0,0.01653,0.0,2.852,1.095,0.0,10.486,1.808,0.412,0.0,0.0,88.22,75.427,83.677,72.0,67.0,72.0,61.662,0.0,0.0,77.0,62.3,44.0,9.171,38.674,133.139
2007-10-11T17:00:00,2007-10-11T18:00:00,2007-10-11T22:00:00Z,10.191,2.528,1.566,0.0,0.942,0.263,0.732,0.022,0.027,0.0,0.053,0.0,0.0,0.016,0.012,0.461,0.0,0.0,0.0,1.566,2.79483,2.79483,2.5642,2.5642,0.23063,0.0,0.95524,0.26687,0.74296,0.02231,0.02702,0.0,0.05384,0.0,0.0,0.01588,0.0125,0.46756,0.0,0.0,0.0,0.23063,0.0,0.0,0.0,0.0,13.235,0.0,0.414,0.0,0.0,83.711,75.064,83.547,72.0,67.0,72.0,43.849,0.0,0.0,77.0,63.212,47.0,5.816,11.412,3.487
2007-10-11T18:00:00,2007-10-11T19:00:00,2007-10-11T23:00:00Z,9.368,2.746,0.0,0.0,0.928,0.274,0.94,0.028,0.035,0.0,0.055,0.0,0.0,0.0,0.015,0.47,0.0,0.0,0.0,0.0,3.30605,3.30605,3.30605,3.30605,0.0,0.0,1.118,0.33003,1.13151,0.03398,0.04249,0.0,0.06658,0.0,0.0,0.0,0.01763,0.56583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.031,0.0,0.406,0.0,0.0,77.172,73.43,82.237,72.0,67.0,72.0,22.729,0.0,0.0,71.6,61.528,57.0,4.698,6.023,28.847
2007-10-11T19:00:00,2007-10-11T20:00:00,2007-10-12T00:00:00Z,12.077,3.0,1.842,0.0,0.906,0.276,1.222,0.037,0.047,0.0,0.053,0.0,0.0,0.0,0.016,0.443,0.0,1.842,0.0,0.0,4.02352,4.02352,3.75227,3.75227,0.27125,0.0,1.13307,0.34557,1.52906,0.04593,0.05855,0.0,0.0664,0.0,0.0,0.0,0.01947,0.55423,0.0,0.27125,0.0,0.0,0.0,0.0,0.0,0.0,14.21,0.0,0.412,0.0,0.0,71.383,72.646,80.377,72.0,67.0,72.0,28.614,0.0,0.0,68.0,61.081,68.0,0.0,0.0,0.0
2007-10-11T20:00:00,2007-10-11T21:00:00,2007-10-12T01:00:00Z,12.623,3.142,1.901,0.0,0.861,0.267,1.422,0.043,0.066,0.0,0.052,0.0,0.0,0.0,0.017,0.416,0.0,1.901,0.0,0.0,4.10057,4.10057,3.82061,3.82061,0.27996,0.0,1.04698,0.32434,1.72838,0.05191,0.07967,0.0,0.06319,0.0,0.0,0.0,0.02007,0.50607,0.0,0.27996,0.0,0.0,0.0,2.373,0.911,0.0,13.791,1.507,0.413,0.0,0.0,68.077,72.284,77.831,72.0,67.0,72.0,42.458,0.0,0.0,66.2,60.582,73.0,4.698,0.0,0.0
2007-10-11T21:00:00,2007-10-11T22:00:00,2007-10-12T02:00:00Z,12.096,2.997,1.869,0.0,0.788,0.248,1.378,0.041,0.076,0.0,0.051,0.0,0.0,0.0,0.016,0.399,0.0,1.869,0.0,0.0,3.9259,3.9259,3.65054,3.65054,0.27536,0.0,0.96013,0.3018,1.67869,0.05042,0.09209,0.0,0.06196,0.0,0.0,0.0,0.01952,0.48592,0.0,0.27536,0.0,0.0,0.0,1.141,0.438,0.0,12.881,0.722,0.411,0.0,0.0,65.192,71.845,76.251,72.0,67.0,72.0,43.427,0.0,0.0,64.4,59.784,77.0,0.0,0.0,0.0
2007-10-11T22:00:00,2007-10-11T23:00:00,2007-10-12T03:00:00Z,5.88,1.723,0.0,0.0,0.606,0.193,0.471,0.014,0.066,0.0,0.049,0.0,0.0,0.0,0.01,0.316,0.0,0.0,0.0,0.0,2.23556,2.23556,2.23556,2.23556,0.0,0.0,0.78592,0.25032,0.61051,0.01834,0.085,0.0,0.06312,0.0,0.0,0.0,0.01239,0.40998,0.0,0.0,0.0,0.0,0.0,0.476,0.183,0.0,10.032,0.301,0.412,0.0,0.0,63.244,71.433,74.983,72.0,67.0,72.0,61.605,0.0,0.0,62.6,58.112,77.0,6.935,0.0,0.0
2007-10-11T23:00:00,2007-10-12T00:00:00,2007-10-12T04:00:00Z,5.254,1.0,1.841,0.0,0.38,0.121,0.079,0.002,0.045,0.045,0.045,0.0,0.0,0.0,0.005,0.277,0.0,1.841,0.0,0.0,1.58067,1.58067,1.30944,1.30944,0.27123,0.0,0.4972,0.1585,0.10284,0.00309,0.0594,0.05892,0.05936,0.0,0.0,0.0,0.00708,0.36306,0.0,0.27123,0.0,0.0,0.0,0.0,0.0,0.0,6.252,0.0,0.405,0.0,0.0,62.405,71.553,73.921,72.0,67.0,72.0,17.935,149.996,0.0,62.6,57.081,72.0,6.935,0.0,0.0
2007-10-12T00:00:00,2007-10-12T01:00:00,2007-10-12T05:00:00Z,4.69,0.81,1.926,0.0,0.279,0.09,0.079,0.002,0.033,0.0,0.044,0.0,0.0,0.0,0.005,0.277,0.0,1.926,0.0,0.0,1.3019,1.3019,1.01819,1.01819,0.28371,0.0,0.35082,0.11316,0.09872,0.00297,0.04163,0.0,0.05559,0.0,0.0,0.0,0.00679,0.34851,0.0,0.28371,0.0,0.0,0.0,3.33,1.279,0.0,4.667,2.12,0.413,0.0,0.0,61.217,71.44,72.971,72.0,67.0,72.0,71.085,0.0,0.0,60.8,56.441,77.0,8.053,0.0,0.0
2007-10-12T01:00:00,2007-10-12T02:00:00,2007-10-12T06:00:00Z,4.224,0.698,1.841,0.0,0.195,0.064,0.079,0.002,0.033,0.0,0.043,0.0,0.0,0.0,0.005,0.277,0.0,1.841,0.0,0.0,1.12409,1.12409,0.85286,0.85286,0.27124,0.0,0.23817,0.07758,0.09592,0.00288,0.04045,0.0,0.05266,0.0,0.0,0.0,0.0066,0.33861,0.0,0.27124,0.0,0.0,0.0,0.0,0.0,0.0,3.297,0.0,0.407,0.0,0.0,59.631,71.071,72.11,72.0,67.0,72.0,71.404,0.0,0.0,59.0,54.769,77.0,6.935,0.0,0.0
2007-10-12T02:00:00,2007-10-12T03:00:00,2007-10-12T07:00:00Z,2.03,0.595,0.0,0.0,0.118,0.039,0.079,0.002,0.033,0.0,0.042,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.71736,0.71736,0.71736,0.71736,0.0,0.0,0.14179,0.04649,0.09472,0.00284,0.03994,0.0,0.05067,0.0,0.0,0.0,0.00652,0.33439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.0,0.42,0.0,0.0,58.046,70.771,71.233,72.0,67.0,72.0,75.186,0.0,0.0,57.56,54.174,81.0,6.935,0.0,0.0
2007-10-12T03:00:00,2007-10-12T04:00:00,2007-10-12T08:00:00Z,1.746,0.512,0.0,0.0,0.056,0.018,0.079,0.002,0.033,0.0,0.041,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.61491,0.61491,0.61491,0.61491,0.0,0.0,0.06702,0.02206,0.09437,0.00283,0.0398,0.0,0.04916,0.0,0.0,0.0,0.00649,0.33316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.0,0.412,0.0,0.0,56.73,70.586,70.37,72.0,64.0,72.0,77.512,0.0,0.0,56.66,53.867,84.0,6.935,0.0,0.0
2007-10-12T04:00:00,2007-10-12T05:00:00,2007-10-12T09:00:00Z,3.376,0.443,1.863,0.0,0.0,0.0,0.081,0.002,0.033,0.0,0.04,0.0,0.0,0.0,0.007,0.28,0.0,1.863,0.0,0.0,0.81098,0.81098,0.53653,0.53653,0.27445,0.0,0.0,0.0,0.09834,0.00295,0.04008,0.0,0.04816,0.0,0.0,0.0,0.00791,0.3391,0.0,0.27445,0.0,0.0,0.0,0.883,0.339,0.0,0.0,0.561,0.412,0.0,0.0,55.268,70.295,69.515,71.971,64.0,72.0,80.722,0.0,0.0,55.4,53.365,88.0,6.935,0.0,0.0
2007-10-12T05:00:00,2007-10-12T06:00:00,2007-10-12T10:00:00Z,1.753,0.514,0.0,0.0,0.0,0.0,0.151,0.005,0.027,0.0,0.04,0.0,0.0,0.0,0.007,0.285,0.0,0.0,0.0,0.0,0.64751,0.64751,0.64751,0.64751,0.0,0.0,0.0,0.0,0.1901,0.00571,0.03358,0.0,0.05017,0.0,0.0,0.0,0.00869,0.35926,0.0,0.0,0.0,0.0,0.0,0.192,0.074,0.0,0.0,0.122,0.412,0.0,0.0,52.567,70.196,68.663,71.788,64.0,72.0,72.076,0.0,0.0,55.4,53.365,88.0,0.0,0.0,0.0
2007-10-12T06:00:00,2007-10-12T07:00:00,2007-10-12T11:00:00Z,4.326,0.688,1.977,0.0,0.0,0.0,0.3,0.009,0.025,0.0,0.042,0.0,0.0,0.001,0.008,0.303,0.0,1.865,0.0,0.112,1.18284,1.18284,0.89157,0.89157,0.29127,0.0,0.0,0.0,0.38904,0.01168,0.03264,0.0,0.05443,0.0,0.0,0.00145,0.00996,0.39236,0.0,0.27474,0.0,0.01653,0.0,0.957,0.367,0.0,0.0,0.608,0.414,0.0,0.0,52.054,69.695,67.757,71.481,64.0,72.0,81.805,0.0,0.0,53.6,52.624,94.0,5.816,0.0,0.0
2007-10-12T07:00:00,2007-10-12T08:00:00,2007-10-12T12:00:00Z,6.032,0.817,3.246,0.0,0.0,0.0,0.371,0.011,0.024,0.0,0.044,0.0,0.0,0.032,0.008,0.325,0.0,0.0,0.0,3.246,1.45088,1.45088,0.97279,0.97279,0.47809,0.0,0.0,0.0,0.44206,0.01328,0.02917,0.0,0.0527,0.0,0.0,0.03867,0.00973,0.38719,0.0,0.0,0.0,0.47809,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,52.626,69.495,67.148,71.697,64.0,72.0,81.018,0.0,0.0,53.6,51.629,88.0,5.816,4.121,5.389
2007-10-12T08:00:00,2007-10-12T09:00:00,2007-10-12T13:00:00Z,4.591,0.795,1.877,0.0,0.0,0.0,0.379,0.011,0.024,0.0,0.045,0.0,0.0,0.0,0.007,0.329,0.0,1.877,0.0,0.0,0.97861,0.97861,0.7021,0.7021,0.27651,0.0,0.0,0.0,0.33462,0.01005,0.02098,0.0,0.04002,0.0,0.0,0.0,0.00586,0.29056,0.0,0.27651,0.0,0.0,0.0,1.429,0.549,0.0,0.0,0.909,0.415,0.0,0.0,57.306,70.045,67.32,71.591,64.0,72.0,73.049,0.0,0.0,56.84,54.753,88.0,5.816,16.801,136.943
2007-10-12T09:00:00,2007-10-12T10:00:00,2007-10-12T14:00:00Z,3.329,0.429,1.865,0.0,0.0,0.0,0.079,0.002,0.02,0.0,0.045,0.0,0.0,0.0,0.005,0.277,0.0,1.865,0.0,0.0,0.59097,0.59097,0.31625,0.31625,0.27472,0.0,0.0,0.0,0.05789,0.00174,0.01486,0.0,0.03341,0.0,0.0,0.0,0.00398,0.20436,0.0,0.27472,0.0,0.0,0.0,0.953,0.366,0.0,0.0,0.605,0.415,0.0,0.0,64.909,70.87,68.547,71.551,64.0,72.0,61.669,0.0,0.0,60.8,57.421,82.0,5.816,22.19,195.271
2007-10-12T10:00:00,2007-10-12T11:00:00,2007-10-12T15:00:00Z,1.446,0.424,0.0,0.0,0.0,0.0,0.079,0.002,0.016,0.0,0.044,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.29852,0.29852,0.29852,0.29852,0.0,0.0,0.0,0.0,0.05534,0.00166,0.01116,0.0,0.03117,0.0,0.0,0.0,0.00381,0.19538,0.0,0.0,0.0,0.0,0.0,0.478,0.184,0.0,0.0,0.303,0.414,0.0,0.0,73.862,71.727,70.587,71.826,64.0,72.0,60.609,0.0,0.0,64.4,58.935,73.0,8.053,61.181,152.159
2007-10-12T11:00:00,2007-10-12T12:00:00,2007-10-12T16:00:00Z,3.396,0.449,1.865,0.0,0.0,0.0,0.079,0.002,0.011,0.03,0.044,0.0,0.0,0.0,0.005,0.277,0.0,1.865,0.0,0.0,0.58373,0.58373,0.30898,0.30898,0.27474,0.0,0.0,0.0,0.0541,0.00162,0.00744,0.02066,0.03046,0.0,0.0,0.0,0.00372,0.19097,0.0,0.27474,0.0,0.0,0.0,0.95,0.365,0.0,0.0,0.605,0.416,0.0,0.0,81.644,72.695,72.977,71.917,64.0,72.0,11.438,99.99,200.579,68.0,59.188,60.0,5.816,38.991,219.363
2007-10-12T12:00:00,2007-10-12T13:00:00,2007-10-12T17:00:00Z,5.695,0.532,3.88,0.0,0.087,0.026,0.079,0.002,0.009,0.0,0.046,0.0,0.0,0.0,0.005,0.277,0.0,3.88,0.0,0.0,0.93462,0.93462,0.36312,0.36312,0.5715,0.0,0.05936,0.0179,0.05363,0.00161,0.0059,0.0,0.03171,0.0,0.0,0.0,0.00369,0.18932,0.0,0.5715,0.0,0.0,0.0,3.813,1.465,0.0,1.328,2.423,0.413,0.0,0.0,87.193,73.399,75.984,71.998,67.0,72.0,28.872,0.0,158.107,69.8,59.741,56.0,4.698,69.74,195.588
2007-10-12T13:00:00,2007-10-12T14:00:00,2007-10-12T18:00:00Z,2.553,0.748,0.0,0.0,0.255,0.075,0.079,0.002,0.008,0.0,0.046,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.5139,0.5139,0.5139,0.5139,0.0,0.0,0.17499,0.05178,0.05396,0.00162,0.00544,0.0,0.0319,0.0,0.0,0.0,0.00371,0.19048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.779,0.0,0.41,0.0,0.0,90.97,73.917,79.157,72.0,67.0,72.0,22.722,0.0,139.002,71.6,60.476,53.0,4.698,32.651,278.642
2007-10-12T14:00:00,2007-10-12T15:00:00,2007-10-12T19:00:00Z,3.715,0.982,0.364,0.0,0.437,0.127,0.079,0.002,0.008,0.0,0.046,0.0,0.0,0.0,0.005,0.277,0.0,0.364,0.0,0.0,0.75539,0.75539,0.70175,0.70175,0.05364,0.0,0.31237,0.09074,0.05612,0.00169,0.00566,0.0,0.03318,0.0,0.0,0.0,0.00386,0.19813,0.0,0.05364,0.0,0.0,0.0,0.0,0.0,0.0,6.361,0.0,0.402,0.0,0.0,92.545,74.3,81.207,72.0,67.0,72.0,26.166,0.0,0.0,73.4,61.979,53.0,4.698,30.749,272.619
2007-10-12T15:00:00,2007-10-12T16:00:00,2007-10-12T20:00:00Z,5.611,1.212,1.477,0.0,0.617,0.177,0.079,0.002,0.009,0.0,0.045,0.0,0.0,0.0,0.005,0.277,0.0,1.477,0.0,0.0,1.11964,1.11964,0.90205,0.90205,0.21759,0.0,0.45944,0.13172,0.05848,0.00176,0.00643,0.0,0.03375,0.0,0.0,0.0,0.00402,0.20644,0.0,0.21759,0.0,0.0,0.0,0.0,0.0,0.0,8.897,0.0,0.422,0.0,0.0,92.278,74.516,82.523,72.0,67.0,72.0,28.287,0.0,0.0,74.66,62.469,51.0,4.026,26.628,253.282
2007-10-12T16:00:00,2007-10-12T17:00:00,2007-10-12T21:00:00Z,6.163,1.806,0.0,0.0,0.791,0.226,0.358,0.011,0.014,0.0,0.049,0.0,0.0,0.0,0.007,0.351,0.0,0.0,0.0,0.0,1.40734,1.40734,1.40734,1.40734,0.0,0.0,0.61633,0.17571,0.27908,0.00838,0.01066,0.0,0.03791,0.0,0.0,0.0,0.00563,0.27365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,0.0,0.414,0.0,0.0,89.197,74.452,83.685,72.0,67.0,72.0,28.474,0.0,0.0,75.2,62.629,50.0,3.355,25.36,168.643
