Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-04-10T02:00:00,2007-04-10T03:00:00,2007-04-10T08:00:00Z,1.101,0.323,0.047,0.003,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.006,0.0,0.045,0.0,0.0,0.0,0.007,0.201,0.35999,0.35999,0.35999,0.35999,0.05226,0.00332,0.0,0.0,0.0,0.0,0.0,0.0147,0.00059,0.00643,0.0,0.05032,0.0,0.0,0.0,0.00835,0.22403,0.0,0.0,0.0,0.423,0.0,0.0,0.0,0.123,0.0,0.0,52.422,67.137,70.001,70.0,75.0,75.471,0.0,0.0,52.34,45.689,60.0,7.382,0.0,0.0
2007-04-10T03:00:00,2007-04-10T04:00:00,2007-04-10T09:00:00Z,2.907,0.852,0.171,0.011,0.0,0.0,0.0,0.0,0.398,0.013,0.001,0.006,0.0,0.044,0.0,0.0,0.0,0.007,0.201,0.94679,0.94679,0.94679,0.94679,0.19026,0.01224,0.0,0.0,0.0,0.0,0.44245,0.01464,0.00059,0.0064,0.0,0.0488,0.0,0.0,0.0,0.00832,0.2231,0.0,0.37,0.112,1.548,0.0,0.0,0.217,0.126,0.0,0.0,51.065,66.022,70.0,70.0,75.0,80.652,0.0,0.0,50.72,44.458,61.0,8.053,0.0,0.0
2007-04-10T04:00:00,2007-04-10T05:00:00,2007-04-10T10:00:00Z,2.216,0.649,0.359,0.02,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.006,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.72716,0.72716,0.72716,0.72716,0.40153,0.02285,0.0,0.0,0.0,0.0,0.0,0.01475,0.00059,0.00645,0.0,0.04783,0.0,0.0,0.0,0.00838,0.22478,0.0,0.0,0.0,2.846,0.0,0.0,0.0,0.133,0.0,0.0,49.813,64.958,70.0,70.0,75.0,85.016,0.0,0.0,49.28,43.362,62.0,8.5,0.0,0.0
2007-04-10T05:00:00,2007-04-10T06:00:00,2007-04-10T11:00:00Z,2.544,0.746,0.45,0.027,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.84073,0.84073,0.84073,0.84073,0.50689,0.03023,0.0,0.0,0.0,0.0,0.0,0.01485,0.0006,0.00522,0.0,0.04816,0.0,0.0,0.0,0.00844,0.22633,0.0,0.0,0.0,3.737,0.0,0.0,0.0,0.135,0.0,0.0,49.087,64.022,70.0,70.0,75.0,88.048,0.0,0.0,48.92,43.205,63.0,9.171,0.0,0.0
2007-04-10T06:00:00,2007-04-10T07:00:00,2007-04-10T12:00:00Z,2.719,0.797,0.495,0.03,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.004,0.0,0.045,0.0,0.0,0.0,0.007,0.201,0.85421,0.85421,0.85421,0.85421,0.53062,0.03261,0.0,0.0,0.0,0.0,0.0,0.01412,0.00057,0.0047,0.0,0.04834,0.0,0.0,0.0,0.00802,0.21522,0.0,0.0,0.0,4.177,0.0,0.0,0.0,0.136,0.0,0.0,47.717,63.227,70.0,70.0,75.0,77.716,0.0,0.0,47.84,42.253,63.0,3.355,0.0,0.0
2007-04-10T07:00:00,2007-04-10T08:00:00,2007-04-10T13:00:00Z,2.824,0.828,0.353,0.024,0.0,0.0,0.0,0.0,0.0,0.111,0.004,0.004,0.0,0.047,0.0,0.0,0.0,0.015,0.269,0.74328,0.74328,0.74328,0.74328,0.31673,0.02123,0.0,0.0,0.0,0.0,0.0,0.09972,0.00401,0.00382,0.0,0.04263,0.0,0.0,0.0,0.01357,0.24157,0.0,0.0,0.0,3.356,0.0,0.0,0.0,0.137,0.0,0.0,50.217,62.815,70.0,70.0,75.0,72.045,0.0,0.0,50.9,43.405,54.0,4.474,18.069,94.466
2007-04-10T08:00:00,2007-04-10T09:00:00,2007-04-10T14:00:00Z,1.561,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.005,0.004,0.0,0.049,0.0,0.0,0.0,0.011,0.275,0.37858,0.37858,0.37858,0.37858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09411,0.00378,0.00342,0.0,0.04027,0.0,0.0,0.0,0.00905,0.22795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,57.164,63.16,70.243,70.0,75.0,84.938,0.0,0.0,55.94,46.285,47.0,11.408,32.017,182.908
2007-04-10T09:00:00,2007-04-10T10:00:00,2007-04-10T15:00:00Z,1.543,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.005,0.004,0.0,0.049,0.0,0.0,0.0,0.007,0.275,0.36174,0.36174,0.36174,0.36174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09012,0.00362,0.00281,0.0,0.03893,0.0,0.0,0.0,0.00592,0.22036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,65.944,64.659,72.307,70.0,75.0,66.544,0.0,0.0,59.9,47.511,38.0,9.171,43.429,226.654
2007-04-10T10:00:00,2007-04-10T11:00:00,2007-04-10T16:00:00Z,4.713,1.381,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.109,0.004,0.003,0.0,0.047,0.0,0.0,0.0,0.008,0.275,1.09597,1.09597,1.09597,1.09597,0.0,0.0,0.0,0.0,0.0,0.0,0.74117,0.08681,0.00349,0.00219,0.0,0.03766,0.0,0.0,0.0,0.00612,0.21854,0.0,4.961,1.509,0.0,0.0,0.0,2.931,0.133,0.0,0.0,73.791,66.385,73.99,70.0,75.0,78.532,0.0,0.0,61.88,49.029,38.0,11.408,51.354,250.112
2007-04-10T11:00:00,2007-04-10T12:00:00,2007-04-10T17:00:00Z,4.742,1.39,0.0,0.0,0.0,0.0,0.022,0.007,0.912,0.105,0.004,0.002,0.0,0.047,0.0,0.0,0.0,0.008,0.282,1.09293,1.09293,1.09293,1.09293,0.0,0.0,0.0,0.0,0.01768,0.00519,0.7175,0.08245,0.00331,0.00148,0.0,0.03733,0.0,0.0,0.0,0.00632,0.22169,0.0,4.338,1.32,0.0,0.0,0.349,2.561,0.129,0.0,0.0,79.182,68.556,74.992,70.0,75.0,73.498,0.0,0.0,62.96,50.096,39.0,10.29,56.426,262.792
2007-04-10T12:00:00,2007-04-10T13:00:00,2007-04-10T18:00:00Z,3.399,0.996,0.0,0.0,0.0,0.0,0.097,0.029,0.417,0.102,0.004,0.002,0.0,0.05,0.0,0.0,0.0,0.008,0.288,0.7838,0.7838,0.7838,0.7838,0.0,0.0,0.0,0.0,0.07646,0.02249,0.32831,0.07995,0.00321,0.00118,0.0,0.03922,0.0,0.0,0.0,0.00607,0.22691,0.0,1.816,0.552,0.0,0.0,1.491,1.069,0.124,0.0,0.0,81.388,70.97,75.0,70.0,75.0,81.353,0.0,0.0,62.96,52.659,50.0,11.408,69.106,232.36
2007-04-10T13:00:00,2007-04-10T14:00:00,2007-04-10T19:00:00Z,4.266,1.25,0.0,0.0,0.0,0.0,0.228,0.067,0.0,0.101,0.004,0.001,0.0,0.05,0.0,0.0,0.503,0.009,0.288,0.99502,0.99502,0.99502,0.99502,0.0,0.0,0.0,0.0,0.18129,0.05306,0.0,0.08002,0.00321,0.0011,0.0,0.03967,0.0,0.0,0.4,0.00716,0.22952,0.0,0.73,0.222,0.0,0.0,3.581,0.435,0.121,0.0,0.0,82.702,72.797,75.0,70.0,75.0,79.782,0.0,0.0,63.86,51.749,43.0,11.408,77.982,214.608
2007-04-10T14:00:00,2007-04-10T15:00:00,2007-04-10T20:00:00Z,3.085,0.904,0.0,0.0,0.0,0.0,0.353,0.103,0.0,0.101,0.004,0.001,0.0,0.05,0.0,0.0,0.0,0.01,0.282,0.72993,0.72993,0.72993,0.72993,0.0,0.0,0.0,0.0,0.28516,0.08335,0.0,0.08117,0.00326,0.00111,0.0,0.04024,0.0,0.0,0.0,0.00805,0.22759,0.0,0.738,0.225,0.0,0.0,5.634,0.435,0.114,0.0,0.0,84.096,74.148,75.0,70.0,75.0,68.185,0.0,0.0,63.86,52.221,45.0,9.171,68.472,244.089
2007-04-10T15:00:00,2007-04-10T16:00:00,2007-04-10T21:00:00Z,3.522,1.032,0.0,0.0,0.0,0.0,0.443,0.129,0.0,0.101,0.004,0.002,0.0,0.049,0.0,0.0,0.0,0.01,0.295,0.84071,0.84071,0.84071,0.84071,0.0,0.0,0.0,0.0,0.36054,0.10519,0.0,0.08232,0.00331,0.00122,0.0,0.03962,0.0,0.0,0.0,0.00838,0.24013,0.0,0.0,0.0,0.0,0.0,7.093,0.0,0.109,0.0,0.0,83.828,75.259,75.0,70.0,75.0,63.281,0.0,0.0,63.86,52.216,45.0,8.053,50.72,249.161
2007-04-10T16:00:00,2007-04-10T17:00:00,2007-04-10T22:00:00Z,5.464,1.601,0.0,0.0,0.0,0.0,0.442,0.129,0.393,0.013,0.001,0.002,0.0,0.052,0.0,0.0,0.36,0.007,0.201,1.33517,1.33517,1.33517,1.33517,0.0,0.0,0.0,0.0,0.36854,0.10794,0.32778,0.01098,0.00044,0.00198,0.0,0.04353,0.0,0.0,0.30035,0.00624,0.16738,0.0,0.0,0.0,0.0,0.0,7.136,0.0,0.111,0.0,0.0,81.244,75.984,75.0,70.0,75.0,60.457,0.0,0.0,62.96,53.105,52.0,6.711,42.478,224.435
2007-04-10T17:00:00,2007-04-10T18:00:00,2007-04-10T23:00:00Z,3.756,1.101,0.0,0.0,0.0,0.0,0.308,0.09,0.0,0.112,0.005,0.005,0.03,0.057,0.0,0.0,0.144,0.017,0.333,0.97955,0.97955,0.97955,0.97955,0.0,0.0,0.0,0.0,0.27409,0.0805,0.0,0.09974,0.00401,0.00412,0.02669,0.05068,0.0,0.0,0.12802,0.01515,0.29655,0.0,0.732,0.223,0.0,0.0,4.998,0.435,0.11,0.0,0.0,76.42,75.981,75.0,64.0,75.0,27.288,99.99,0.0,61.88,53.517,58.0,8.053,31.066,178.47
2007-04-10T18:00:00,2007-04-10T19:00:00,2007-04-11T00:00:00Z,3.747,1.098,0.0,0.0,0.0,0.0,0.152,0.045,0.336,0.134,0.005,0.006,0.0,0.059,0.0,0.0,0.0,0.02,0.34,1.14991,1.14991,1.14991,1.14991,0.0,0.0,0.0,0.0,0.15948,0.0469,0.35157,0.14075,0.00565,0.00643,0.0,0.06213,0.0,0.0,0.0,0.0212,0.35579,0.0,1.109,0.337,0.0,0.0,2.474,0.65,0.106,0.0,0.0,71.021,75.82,75.0,64.0,75.0,62.133,0.0,0.0,60.98,53.169,60.0,5.592,17.118,84.639
2007-04-10T19:00:00,2007-04-10T20:00:00,2007-04-11T01:00:00Z,2.27,0.665,0.0,0.0,0.0,0.0,0.007,0.002,0.069,0.173,0.007,0.008,0.0,0.057,0.0,0.0,0.0,0.022,0.32,0.80788,0.80788,0.80788,0.80788,0.0,0.0,0.0,0.0,0.00865,0.00256,0.08371,0.21026,0.00845,0.00989,0.0,0.06918,0.0,0.0,0.0,0.02614,0.38905,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.112,0.0,0.0,65.291,75.086,75.0,64.0,75.0,66.84,0.0,0.0,59.0,53.248,69.0,5.592,0.0,0.0
2007-04-10T20:00:00,2007-04-10T21:00:00,2007-04-11T02:00:00Z,3.542,1.038,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.216,0.009,0.011,0.0,0.056,0.0,0.0,0.0,0.023,0.301,1.25964,1.25964,1.25964,1.25964,0.0,0.0,0.0,0.0,0.0,0.0,0.51267,0.26161,0.01051,0.01383,0.0,0.06768,0.0,0.0,0.0,0.0277,0.36565,0.0,2.213,0.673,0.0,0.0,0.0,1.305,0.11,0.0,0.0,61.983,73.701,74.455,64.0,75.0,63.335,0.0,0.0,59.0,53.827,72.0,3.355,0.0,0.0
2007-04-10T21:00:00,2007-04-10T22:00:00,2007-04-11T03:00:00Z,0.988,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.013,0.0,0.055,0.0,0.0,0.0,0.007,0.201,0.3308,0.3308,0.3308,0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01504,0.0006,0.01502,0.0,0.06234,0.0,0.0,0.0,0.00855,0.22925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,59.276,71.943,73.624,64.0,75.0,66.05,0.0,0.0,57.92,53.791,77.0,4.474,0.0,0.0
2007-04-10T22:00:00,2007-04-10T23:00:00,2007-04-11T04:00:00Z,0.974,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.011,0.0,0.052,0.0,0.0,0.0,0.007,0.201,0.3191,0.3191,0.3191,0.3191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01472,0.00059,0.01274,0.0,0.05835,0.0,0.0,0.0,0.00836,0.22434,0.0,0.366,0.111,0.0,0.0,0.0,0.217,0.119,0.0,0.0,57.326,70.509,72.939,64.0,75.0,66.014,0.0,0.0,56.84,53.516,81.0,4.026,0.0,0.0
2007-04-10T23:00:00,2007-04-11T00:00:00,2007-04-11T05:00:00Z,0.95,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.008,0.0,0.049,0.0,0.0,0.0,0.007,0.201,0.31777,0.31777,0.31777,0.31777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01503,0.0006,0.009,0.0,0.05552,0.0,0.0,0.0,0.00854,0.22907,0.0,0.366,0.111,0.0,0.0,0.0,0.217,0.12,0.0,0.0,55.38,69.312,72.231,64.0,75.0,67.506,0.0,0.0,55.22,52.34,83.0,3.355,0.0,0.0
2007-04-11T00:00:00,2007-04-11T01:00:00,2007-04-11T06:00:00Z,0.939,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.006,0.0,0.047,0.0,0.0,0.0,0.007,0.201,0.31386,0.31386,0.31386,0.31386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01503,0.0006,0.00657,0.0,0.05414,0.0,0.0,0.0,0.00854,0.22899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0,53.748,68.183,71.617,64.0,75.0,66.723,0.0,0.0,54.68,52.343,86.0,2.908,0.0,0.0
2007-04-11T01:00:00,2007-04-11T02:00:00,2007-04-11T07:00:00Z,1.037,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.006,0.03,0.046,0.0,0.0,0.0,0.007,0.201,0.34117,0.34117,0.34117,0.34117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01478,0.00059,0.00647,0.03367,0.05194,0.0,0.0,0.0,0.0084,0.22531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.0,52.07,67.085,70.348,64.0,75.0,27.433,99.99,0.0,53.42,51.633,89.0,2.237,0.0,0.0
2007-04-11T02:00:00,2007-04-11T03:00:00,2007-04-11T08:00:00Z,0.931,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.006,0.0,0.045,0.0,0.0,0.0,0.007,0.201,0.30442,0.30442,0.30442,0.30442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.00059,0.00643,0.0,0.05032,0.0,0.0,0.0,0.00835,0.22403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,50.677,66.083,70.114,70.0,75.0,65.91,0.0,0.0,52.88,51.599,92.0,1.79,0.0,0.0
2007-04-11T03:00:00,2007-04-11T04:00:00,2007-04-11T09:00:00Z,2.552,0.748,0.078,0.005,0.0,0.0,0.0,0.0,0.394,0.013,0.001,0.006,0.0,0.044,0.0,0.0,0.0,0.007,0.201,0.83131,0.83131,0.83131,0.83131,0.08657,0.00554,0.0,0.0,0.0,0.0,0.43735,0.01464,0.00059,0.0064,0.0,0.0488,0.0,0.0,0.0,0.00832,0.2231,0.0,0.0,0.0,0.707,0.0,0.0,0.0,0.128,0.0,0.0,49.241,65.109,70.001,70.0,75.0,67.785,0.0,0.0,51.8,50.861,94.0,1.118,0.0,0.0
2007-04-11T04:00:00,2007-04-11T05:00:00,2007-04-11T10:00:00Z,1.565,0.459,0.177,0.011,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.006,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.51355,0.51355,0.51355,0.51355,0.19797,0.0128,0.0,0.0,0.0,0.0,0.0,0.01475,0.00059,0.00645,0.0,0.04783,0.0,0.0,0.0,0.00838,0.22478,0.0,0.0,0.0,1.612,0.0,0.0,0.0,0.135,0.0,0.0,47.971,64.174,70.0,70.0,75.0,69.612,0.0,0.0,50.9,50.44,97.0,0.671,0.0,0.0
2007-04-11T05:00:00,2007-04-11T06:00:00,2007-04-11T11:00:00Z,3.264,0.957,0.252,0.016,0.0,0.0,0.0,0.0,0.419,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,1.07864,1.07864,1.07864,1.07864,0.28376,0.01849,0.0,0.0,0.0,0.0,0.47279,0.01485,0.0006,0.00522,0.0,0.04816,0.0,0.0,0.0,0.00844,0.22633,0.0,1.955,0.595,2.325,0.0,0.0,1.149,0.134,0.0,0.0,47.255,63.349,70.0,70.0,75.0,69.591,0.0,0.0,50.9,50.9,100.0,0.0,0.0,0.0
2007-04-11T06:00:00,2007-04-11T07:00:00,2007-04-11T12:00:00Z,2.158,0.632,0.226,0.015,0.0,0.0,0.0,0.0,0.0,0.088,0.004,0.004,0.0,0.045,0.0,0.0,0.0,0.014,0.237,0.67798,0.67798,0.67798,0.67798,0.24245,0.01583,0.0,0.0,0.0,0.0,0.0,0.09396,0.00377,0.0047,0.0,0.04834,0.0,0.0,0.0,0.01483,0.2541,0.0,0.0,0.0,2.117,0.0,0.0,0.0,0.139,0.0,0.0,48.418,62.788,70.0,70.0,75.0,67.007,0.0,0.0,51.98,51.354,96.0,0.0,0.0,0.0
2007-04-11T07:00:00,2007-04-11T08:00:00,2007-04-11T13:00:00Z,1.524,0.447,0.162,0.01,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.004,0.0,0.047,0.0,0.0,0.0,0.007,0.201,0.40107,0.40107,0.40107,0.40107,0.14587,0.00941,0.0,0.0,0.0,0.0,0.0,0.01183,0.00048,0.00382,0.0,0.04263,0.0,0.0,0.0,0.00672,0.1803,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.14,0.0,0.0,52.382,62.772,70.0,70.0,75.0,59.834,0.0,0.0,54.86,54.367,97.0,0.0,16.167,11.412
2007-04-11T08:00:00,2007-04-11T09:00:00,2007-04-11T14:00:00Z,0.937,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.004,0.0,0.049,0.0,0.0,0.0,0.007,0.201,0.22736,0.22736,0.22736,0.22736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.00044,0.00342,0.0,0.04027,0.0,0.0,0.0,0.00619,0.16614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,61.881,63.695,70.511,70.0,75.0,41.567,0.0,0.0,63.86,59.519,78.0,5.592,63.083,6.974
2007-04-11T09:00:00,2007-04-11T10:00:00,2007-04-11T15:00:00Z,2.361,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.013,0.001,0.004,0.0,0.049,0.0,0.0,0.0,0.007,0.201,0.55354,0.55354,0.55354,0.55354,0.0,0.0,0.0,0.0,0.0,0.0,0.33425,0.01054,0.00042,0.00281,0.0,0.03893,0.0,0.0,0.0,0.00599,0.16061,0.0,1.839,0.559,0.0,0.0,0.0,1.08,0.135,0.0,0.0,68.606,65.386,71.615,70.0,75.0,42.105,0.0,0.0,65.84,60.938,76.0,6.711,83.371,16.801
2007-04-11T10:00:00,2007-04-11T11:00:00,2007-04-11T16:00:00Z,2.644,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.003,0.0,0.047,0.0,0.0,0.503,0.007,0.201,0.61472,0.61472,0.61472,0.61472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01045,0.00042,0.00219,0.0,0.03766,0.0,0.0,0.39878,0.00594,0.15928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,73.045,66.713,72.798,70.0,75.0,55.023,0.0,0.0,66.92,60.609,70.0,9.171,80.518,16.484
2007-04-11T11:00:00,2007-04-11T12:00:00,2007-04-11T17:00:00Z,1.53,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.004,0.002,0.0,0.047,0.0,0.0,0.0,0.008,0.282,0.35257,0.35257,0.35257,0.35257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08245,0.00331,0.00148,0.0,0.03733,0.0,0.0,0.0,0.00632,0.22169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,80.623,68.777,73.81,70.0,75.0,55.226,0.0,65.31,68.0,59.96,63.0,9.171,40.259,239.334
2007-04-11T12:00:00,2007-04-11T13:00:00,2007-04-11T18:00:00Z,1.546,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.004,0.002,0.0,0.05,0.0,0.0,0.0,0.008,0.288,0.35654,0.35654,0.35654,0.35654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07995,0.00321,0.00118,0.0,0.03922,0.0,0.0,0.0,0.00607,0.22691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,86.889,71.778,73.47,70.0,75.0,61.482,0.0,332.17,69.26,60.821,62.0,10.29,57.694,248.21
2007-04-11T13:00:00,2007-04-11T14:00:00,2007-04-11T19:00:00Z,1.546,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.004,0.001,0.0,0.05,0.0,0.0,0.0,0.009,0.288,0.36066,0.36066,0.36066,0.36066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08002,0.00321,0.0011,0.0,0.03967,0.0,0.0,0.0,0.00716,0.22952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,89.272,74.162,73.751,70.0,75.0,67.035,0.0,345.532,69.98,61.201,61.0,11.408,41.21,276.74
2007-04-11T14:00:00,2007-04-11T15:00:00,2007-04-11T20:00:00Z,1.528,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.004,0.001,0.0,0.05,0.0,0.0,0.0,0.01,0.282,0.36143,0.36143,0.36143,0.36143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08117,0.00326,0.00111,0.0,0.04024,0.0,0.0,0.0,0.00805,0.22759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,89.998,75.856,74.892,70.0,75.0,53.235,0.0,342.29,69.98,60.705,59.0,9.171,73.227,208.585
2007-04-11T15:00:00,2007-04-11T16:00:00,2007-04-11T21:00:00Z,3.415,1.001,0.0,0.0,0.0,0.0,0.03,0.008,0.0,0.101,0.004,0.002,0.0,0.049,0.0,0.0,0.503,0.01,0.295,0.81517,0.81517,0.81517,0.81517,0.0,0.0,0.0,0.0,0.0242,0.00669,0.0,0.08232,0.00331,0.00122,0.0,0.03962,0.0,0.0,0.40931,0.00838,0.24013,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.107,0.0,0.0,87.186,76.833,74.999,70.0,75.0,64.053,0.0,471.095,68.9,59.772,59.0,10.29,54.841,183.859
2007-04-11T16:00:00,2007-04-11T17:00:00,2007-04-11T22:00:00Z,3.275,0.96,0.0,0.0,0.0,0.0,0.059,0.016,0.402,0.103,0.004,0.002,0.0,0.052,0.0,0.0,0.0,0.013,0.308,0.80016,0.80016,0.80016,0.80016,0.0,0.0,0.0,0.0,0.04887,0.01341,0.3355,0.08629,0.00347,0.00198,0.0,0.04353,0.0,0.0,0.0,0.01045,0.25665,0.0,0.74,0.225,0.0,0.0,0.792,0.433,0.105,0.0,0.0,84.962,77.418,75.0,70.0,75.0,57.829,0.0,442.101,68.9,59.277,57.0,9.171,48.501,187.98
2007-04-11T17:00:00,2007-04-11T18:00:00,2007-04-11T23:00:00Z,1.906,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.005,0.005,0.03,0.057,0.0,0.0,0.0,0.017,0.333,0.49695,0.49695,0.49695,0.49695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09974,0.00401,0.00412,0.02669,0.05068,0.0,0.0,0.0,0.01515,0.29655,0.0,0.731,0.222,0.0,0.0,0.0,0.433,0.107,0.0,0.0,80.153,77.348,73.35,64.0,75.0,36.571,99.99,969.443,66.92,59.001,63.0,12.527,32.334,186.712
